meet_ID,group_ID,host_ID,meet_name,start_time,end_time
373,18456,B11501049,工作分配,2023/10/9 13:00,2023/10/9 15:00
374,4297,B08612717,工作分配,2023/9/25 18:00,2023/9/25 20:00
375,5381,B10701082,實作方法,2023/9/25 23:30,2023/9/26 01:30
376,3124,B08802025,實驗結果,2023/11/14 21:00,2023/11/14 22:00
377,9060,R11127019,實作方法,2023/9/24 13:30,2023/9/24 14:30
378,5734,B10202217,工作分配,2023/9/29 23:30,2023/9/30 00:30
379,6290,B10303137,完成報告書,2023/10/21 22:00,2023/10/21 23:00
380,15157,B10302115,報告主題,2023/11/20 19:30,2023/11/20 21:30
381,11648,B10207036,實驗結果,2023/9/16 16:00,2023/9/16 17:00
382,5524,B08502084,實作方法,2023/10/23 11:30,2023/10/23 13:30
383,9319,R11522022,實作方法,2023/10/22 23:00,2023/10/23 01:00
384,6229,B11H02159,實作方法,2023/12/2 22:30,2023/12/2 23:30
385,4430,B09902004,實驗結果,2023/10/6 12:00,2023/10/6 14:00
386,17617,B10905022,報告主題,2023/9/28 20:30,2023/9/28 21:30
387,9910,B10A02824,工作分配,2023/11/8 09:30,2023/11/8 11:30
388,13863,B10901001,工作分配,2023/9/27 17:30,2023/9/27 19:30
389,21229,B10A04034,實作方法,2023/12/10 16:30,2023/12/10 17:30
390,8048,R11641041,實作方法,2023/9/4 09:00,2023/9/4 11:00
391,12964,B11200039,報告主題,2023/9/19 13:30,2023/9/19 15:30
392,10569,B11702037,報告主題,2023/11/28 16:00,2023/11/28 17:00
393,4821,R10442605,工作分配,2023/11/14 10:00,2023/11/14 12:00
394,1151,B09603003,實驗結果,2023/10/31 12:00,2023/10/31 13:00
395,20828,B10802043,工作分配,2023/11/15 13:00,2023/11/15 15:00
396,14586,R11948037,實作方法,2023/9/20 18:30,2023/9/20 19:30
397,710,B11607210,報告主題,2023/10/6 12:00,2023/10/6 13:00
398,390,R08125032,完成報告書,2023/11/12 14:30,2023/11/12 16:30
399,3515,B11104038,報告主題,2023/9/21 09:30,2023/9/21 11:30
400,6363,B11502605,報告主題,2023/11/7 16:30,2023/11/7 18:30
401,13326,R11442029,實作方法,2023/11/18 09:00,2023/11/18 10:00
402,12027,B11103035,完成報告書,2023/10/25 10:00,2023/10/25 12:00
403,6536,B11401056,實作方法,2023/10/19 15:00,2023/10/19 17:00
404,9479,B11504051,工作分配,2023/9/27 16:30,2023/9/27 17:30
405,9145,B11901101,實驗結果,2023/11/1 17:30,2023/11/1 18:30
406,14723,B11611240,實驗結果,2023/10/26 12:30,2023/10/26 13:30
407,5650,R10242115,報告主題,2023/10/10 13:30,2023/10/10 15:30
408,6188,B09601011,實驗結果,2023/10/16 21:00,2023/10/16 23:00
409,5437,B09301204,實驗結果,2023/12/7 14:00,2023/12/7 16:00
410,11202,R10941048,實作方法,2023/9/14 12:00,2023/9/14 14:00
411,11410,F09441240,工作分配,2023/10/8 09:00,2023/10/8 11:00
412,5624,B08901001,完成報告書,2023/10/22 22:30,2023/10/23 00:30
413,3162,R11921072,工作分配,2023/9/4 09:30,2023/9/4 11:30
414,7932,B10A01026,報告主題,2023/11/28 09:30,2023/11/28 10:30
415,1343,F08923137,實作方法,2023/10/5 16:30,2023/10/5 17:30
416,17096,B11613039,實驗結果,2023/12/6 11:30,2023/12/6 12:30
417,21352,B11109019,實作方法,2023/10/24 11:00,2023/10/24 13:00
418,13708,T11301212,工作分配,2023/11/20 19:30,2023/11/20 21:30
419,21096,B10701011,實驗結果,2023/9/19 13:00,2023/9/19 14:00
420,11847,B11101031,完成報告書,2023/11/17 09:30,2023/11/17 10:30
421,8301,B10201013,工作分配,2023/10/31 13:00,2023/10/31 15:00
422,13043,B10A01026,實驗結果,2023/10/20 23:30,2023/10/21 01:30
423,6580,B11301347,工作分配,2023/11/22 12:00,2023/11/22 14:00
424,9528,B11705033,實驗結果,2023/11/8 10:30,2023/11/8 12:30
425,10098,R11644047,報告主題,2023/9/6 14:00,2023/9/6 16:00
426,13123,B10404004,報告主題,2023/10/2 15:30,2023/10/2 16:30
427,19899,B10A02127,實作方法,2023/10/1 11:00,2023/10/1 13:00
428,16151,B07109019,報告主題,2023/11/2 19:00,2023/11/2 21:00
429,6178,B09401207,報告主題,2023/9/27 12:00,2023/9/27 14:00
430,12724,B11611001,完成報告書,2023/11/18 09:00,2023/11/18 11:00
431,2003,B09504035,報告主題,2023/10/20 12:00,2023/10/20 13:00
432,9356,B09107210,報告主題,2023/10/14 10:30,2023/10/14 11:30
433,13888,B08314081,完成報告書,2023/9/6 12:30,2023/9/6 14:30
434,1242,B08503020,完成報告書,2023/9/12 18:30,2023/9/12 19:30
435,17138,B11611101,工作分配,2023/9/29 21:30,2023/9/29 23:30
436,10124,B11311231,完成報告書,2023/12/1 12:00,2023/12/1 14:00
437,15165,R10B44004,完成報告書,2023/12/8 12:00,2023/12/8 14:00
438,1482,B10A01101,報告主題,2023/11/11 10:00,2023/11/11 12:00
439,21221,R10142039,報告主題,2023/10/16 13:00,2023/10/16 14:00
440,1239,R10141347,工作分配,2023/9/14 11:30,2023/9/14 12:30
441,19148,B11401102,報告主題,2023/9/26 19:00,2023/9/26 20:00
442,13864,B11203018,實作方法,2023/12/12 16:30,2023/12/12 17:30
443,8999,B11502054,工作分配,2023/11/11 16:00,2023/11/11 18:00
444,5264,F07442022,完成報告書,2023/9/21 10:00,2023/9/21 12:00
445,3919,F08927019,工作分配,2023/11/25 19:00,2023/11/25 21:00
446,4839,B10301052,實驗結果,2023/9/21 13:30,2023/9/21 15:30
447,20496,B10A01212,實作方法,2023/9/22 13:00,2023/9/22 14:00
448,18163,R10621011,實驗結果,2023/9/26 13:30,2023/9/26 14:30
449,4601,B10301098,實驗結果,2023/11/30 12:30,2023/11/30 13:30
450,12167,B09901207,實作方法,2023/10/29 11:00,2023/10/29 12:00
451,19081,R11520012,實作方法,2023/10/15 12:00,2023/10/15 14:00
452,10411,B11405005,實作方法,2023/11/12 15:30,2023/11/12 17:30
453,7278,B08A07039,報告主題,2023/10/22 21:30,2023/10/22 23:30
454,11272,R09622013,工作分配,2023/11/21 12:30,2023/11/21 14:30
455,17837,B09302010,報告主題,2023/10/27 21:00,2023/10/27 22:00
456,4260,B11701204,實驗結果,2023/11/29 13:00,2023/11/29 15:00
457,19057,B10604025,實作方法,2023/10/14 11:00,2023/10/14 12:00
458,14129,R10321057,報告主題,2023/9/14 10:30,2023/9/14 11:30
459,5188,B10202302,工作分配,2023/9/18 09:00,2023/9/18 11:00
460,16307,B10107039,實作方法,2023/11/6 11:30,2023/11/6 13:30
461,1973,R11947030,工作分配,2023/12/9 12:30,2023/12/9 13:30
462,6892,B11701004,實作方法,2023/11/7 12:00,2023/11/7 13:00
463,2154,B11B06033,工作分配,2023/12/8 11:00,2023/12/8 13:00
464,8043,R11A22001,實驗結果,2023/9/15 12:00,2023/9/15 13:00
465,13768,B09908015,報告主題,2023/9/7 20:30,2023/9/7 22:30
466,17238,B09606033,完成報告書,2023/9/17 19:00,2023/9/17 21:00
467,13860,B09100011,實作方法,2023/10/29 12:00,2023/10/29 14:00
468,14671,B11901037,實作方法,2023/10/12 10:00,2023/10/12 11:00
469,15734,B09401001,工作分配,2023/9/12 12:00,2023/9/12 13:00
470,10484,B10A01004,完成報告書,2023/10/10 12:00,2023/10/10 13:00
471,2655,R09620015,完成報告書,2023/11/13 13:30,2023/11/13 14:30
472,9100,B11H03042,實驗結果,2023/9/22 11:30,2023/9/22 12:30
473,2514,B09A01011,報告主題,2023/10/5 12:30,2023/10/5 14:30
474,19953,B11901011,完成報告書,2023/10/31 21:30,2023/10/31 23:30
475,10588,T11301212,完成報告書,2023/11/12 12:30,2023/11/12 13:30
476,7313,B11612129,完成報告書,2023/11/12 10:30,2023/11/12 12:30
477,984,B07A06023,實驗結果,2023/11/5 11:00,2023/11/5 13:00
478,12602,B08901066,實作方法,2023/9/28 14:00,2023/9/28 16:00
479,16397,R10441126,實驗結果,2023/10/25 12:00,2023/10/25 13:00
480,7013,B10A01126,實驗結果,2023/9/28 17:00,2023/9/28 19:00
481,8823,B11604119,完成報告書,2023/10/25 09:00,2023/10/25 11:00
482,10131,B11202102,實驗結果,2023/9/26 15:00,2023/9/26 16:00
483,15502,R11A22217,實作方法,2023/11/1 09:30,2023/11/1 11:30
484,21203,R10941204,工作分配,2023/10/3 23:00,2023/10/4 01:00
485,8605,B10501040,實驗結果,2023/9/24 21:00,2023/9/24 23:00
486,5292,B10404025,實作方法,2023/11/21 10:00,2023/11/21 11:00
487,21036,B10305005,工作分配,2023/9/27 21:30,2023/9/27 22:30
488,10708,B08609007,報告主題,2023/12/9 22:30,2023/12/9 23:30
489,12160,B10102009,報告主題,2023/12/6 13:30,2023/12/6 15:30
490,49,B11205020,工作分配,2023/10/22 10:00,2023/10/22 11:00
491,8831,B09401018,報告主題,2023/11/14 12:00,2023/11/14 13:00
492,12687,R09B23118,報告主題,2023/11/29 13:30,2023/11/29 15:30
493,13249,B09101052,工作分配,2023/10/29 12:30,2023/10/29 14:30
494,739,R10B41091,實驗結果,2023/10/28 12:30,2023/10/28 13:30
495,12271,B09A01091,實驗結果,2023/11/23 12:00,2023/11/23 13:00
496,5017,B11201025,完成報告書,2023/12/10 18:00,2023/12/10 20:00
497,15008,R10523020,工作分配,2023/12/5 12:00,2023/12/5 14:00
498,8341,B08701039,工作分配,2023/11/10 13:30,2023/11/10 15:30
499,5591,B11105036,工作分配,2023/9/26 15:00,2023/9/26 16:00
500,13755,R10521330,報告主題,2023/12/9 17:00,2023/12/9 18:00
501,16348,B11300047,實驗結果,2023/11/4 10:00,2023/11/4 12:00
502,7614,R11941204,完成報告書,2023/10/6 17:00,2023/10/6 19:00
503,3667,B10701001,實驗結果,2023/11/24 10:30,2023/11/24 12:30
504,17346,B10204016,報告主題,2023/10/7 10:30,2023/10/7 11:30
505,6904,B10702150,實驗結果,2023/11/20 15:00,2023/11/20 16:00
506,2803,B09303039,完成報告書,2023/11/1 13:00,2023/11/1 15:00
507,10860,R11920047,實作方法,2023/9/10 11:00,2023/9/10 13:00
508,8532,B11601025,報告主題,2023/9/20 23:30,2023/9/21 01:30
509,12291,B09501025,報告主題,2023/11/29 09:00,2023/11/29 10:00
510,2374,B11601039,工作分配,2023/11/6 10:30,2023/11/6 11:30
511,11878,B08612102,實驗結果,2023/12/10 20:30,2023/12/10 21:30
512,4129,B11601068,實作方法,2023/11/2 19:30,2023/11/2 21:30
513,8729,B10705039,報告主題,2023/12/12 13:30,2023/12/12 14:30
514,5124,R07221102,工作分配,2023/10/3 11:30,2023/10/3 13:30
515,15783,B09901039,工作分配,2023/11/29 14:00,2023/11/29 16:00
516,5101,R10524204,實作方法,2023/10/3 16:00,2023/10/3 17:00
517,2906,R10441043,報告主題,2023/11/9 12:30,2023/11/9 13:30
518,7572,B11209021,報告主題,2023/11/17 17:30,2023/11/17 19:30
519,16207,B09501026,實驗結果,2023/11/6 22:30,2023/11/6 23:30
520,8460,B11102119,報告主題,2023/10/30 17:00,2023/10/30 18:00
521,12147,B10405009,工作分配,2023/12/9 12:00,2023/12/9 14:00
522,12405,B11605039,報告主題,2023/11/16 18:00,2023/11/16 19:00
523,4923,R11521042,實驗結果,2023/10/28 13:00,2023/10/28 14:00
524,7573,B11101046,實驗結果,2023/9/9 12:30,2023/9/9 13:30
525,7105,B11408053,完成報告書,2023/9/8 16:00,2023/9/8 17:00
526,8207,B11407021,實驗結果,2023/11/8 10:00,2023/11/8 12:00
527,2416,R10541011,完成報告書,2023/10/7 18:30,2023/10/7 20:30
528,17835,B10503038,實驗結果,2023/9/26 12:30,2023/9/26 13:30
529,11007,B10202043,實驗結果,2023/12/7 09:00,2023/12/7 10:00
530,11661,R10541108,工作分配,2023/9/17 09:00,2023/9/17 11:00
531,10673,R10542039,工作分配,2023/11/2 10:00,2023/11/2 12:00
532,902,B09904049,工作分配,2023/11/19 19:30,2023/11/19 21:30
533,14980,B09601152,實驗結果,2023/11/19 12:00,2023/11/19 14:00
534,6078,B10407054,報告主題,2023/9/24 11:00,2023/9/24 12:00
535,11105,B11205024,實驗結果,2023/10/7 20:30,2023/10/7 22:30
536,6082,B11708003,實驗結果,2023/11/2 14:00,2023/11/2 15:00
537,18998,B11701111,工作分配,2023/10/5 10:30,2023/10/5 11:30
538,1516,R10521013,工作分配,2023/10/10 14:00,2023/10/10 15:00
539,21262,B08301239,實作方法,2023/10/14 21:00,2023/10/14 23:00
540,17137,R11127028,實驗結果,2023/10/22 21:30,2023/10/22 23:30
541,4595,F07445004,實驗結果,2023/9/12 12:30,2023/9/12 13:30
542,17141,B10108037,報告主題,2023/12/5 23:30,2023/12/6 01:30
543,17579,R08123142,工作分配,2023/9/18 09:30,2023/9/18 11:30
544,2237,B09904081,工作分配,2023/12/9 17:30,2023/12/9 18:30
545,20625,B10201207,報告主題,2023/10/11 11:00,2023/10/11 13:00
546,17575,B11308004,報告主題,2023/9/9 10:30,2023/9/9 11:30
547,17876,B11505017,實作方法,2023/12/4 18:00,2023/12/4 20:00
548,7717,B11707027,報告主題,2023/11/9 10:00,2023/11/9 11:00
549,2321,B09501102,工作分配,2023/9/14 09:30,2023/9/14 10:30
550,7549,B08501102,報告主題,2023/10/26 12:00,2023/10/26 14:00
551,4700,B10206041,實驗結果,2023/11/24 09:30,2023/11/24 10:30
552,12321,R10942027,工作分配,2023/11/30 15:30,2023/11/30 16:30
553,15909,R09621102,報告主題,2023/11/14 13:30,2023/11/14 14:30
554,11021,B10102127,實作方法,2023/9/21 13:00,2023/9/21 15:00
555,17827,B08103003,工作分配,2023/11/1 11:00,2023/11/1 12:00
556,18987,B09A05022,實驗結果,2023/10/23 15:30,2023/10/23 17:30
557,11873,R10721015,實作方法,2023/10/22 22:00,2023/10/22 23:00
558,11938,B11402009,完成報告書,2023/12/1 16:30,2023/12/1 18:30
559,7092,B08A00012,報告主題,2023/10/15 11:30,2023/10/15 13:30
560,5354,R11123032,報告主題,2023/10/31 23:00,2023/11/1 01:00
561,271,B11901102,完成報告書,2023/9/6 10:30,2023/9/6 12:30
562,5737,B11102039,實驗結果,2023/10/25 21:00,2023/10/25 23:00
563,3851,B11617013,實作方法,2023/11/17 10:00,2023/11/17 12:00
564,7696,B09502217,實作方法,2023/10/31 13:30,2023/10/31 15:30
565,7135,B05305024,報告主題,2023/11/14 10:00,2023/11/14 11:00
566,19136,B08703003,實作方法,2023/10/3 13:30,2023/10/3 14:30
567,12933,F09442011,工作分配,2023/10/20 19:30,2023/10/20 20:30
568,12778,B09601057,實驗結果,2023/11/28 13:30,2023/11/28 14:30
569,10492,B08504004,工作分配,2023/9/5 17:00,2023/9/5 18:00
570,4963,R11251309,實作方法,2023/9/20 10:00,2023/9/20 12:00
571,12428,B10902339,報告主題,2023/10/29 10:00,2023/10/29 11:00
572,170,B10804070,完成報告書,2023/9/15 16:00,2023/9/15 17:00
573,5920,B11101046,工作分配,2023/9/26 13:30,2023/9/26 14:30
574,17403,B09A03049,實作方法,2023/10/5 09:30,2023/10/5 11:30
575,2183,R11942022,實驗結果,2023/10/16 22:30,2023/10/17 00:30
576,4013,B09301097,報告主題,2023/9/20 11:30,2023/9/20 13:30
577,13683,B11102021,報告主題,2023/12/4 09:30,2023/12/4 10:30
578,15274,R10542027,完成報告書,2023/11/5 15:00,2023/11/5 16:00
579,7615,R11648024,實驗結果,2023/11/3 17:00,2023/11/3 19:00
580,7896,B11B01015,報告主題,2023/11/21 09:00,2023/11/21 10:00
581,18908,B08501216,完成報告書,2023/9/23 21:30,2023/9/23 22:30
582,14545,R10722039,實驗結果,2023/9/9 22:00,2023/9/10 00:00
583,11421,B08307044,完成報告書,2023/11/23 21:00,2023/11/23 22:00
584,19031,R10A29011,完成報告書,2023/10/24 18:30,2023/10/24 19:30
585,17124,B10A09015,實作方法,2023/12/9 13:00,2023/12/9 14:00
586,787,B11701041,完成報告書,2023/9/18 10:30,2023/9/18 12:30
587,8979,B09901046,報告主題,2023/11/17 16:00,2023/11/17 18:00
588,16169,B10702027,實驗結果,2023/11/15 09:00,2023/11/15 10:00
589,18289,B10601044,實作方法,2023/9/23 10:00,2023/9/23 11:00
590,11596,B09402824,實作方法,2023/10/11 14:00,2023/10/11 16:00
591,14291,B11108024,實作方法,2023/12/9 10:30,2023/12/9 11:30
592,19166,B08101040,實驗結果,2023/11/5 13:30,2023/11/5 14:30
593,7968,B11407022,完成報告書,2023/9/14 20:30,2023/9/14 22:30
594,237,B08309080,實作方法,2023/10/28 21:30,2023/10/28 22:30
595,16976,B11613009,工作分配,2023/10/27 14:00,2023/10/27 15:00
596,3832,R11521079,報告主題,2023/10/30 19:00,2023/10/30 21:00
597,6395,B09602039,實作方法,2023/11/7 11:00,2023/11/7 12:00
598,12405,B11605039,實驗結果,2023/9/8 12:30,2023/9/8 14:30
599,12609,R10729011,報告主題,2023/11/20 09:30,2023/11/20 11:30
600,13728,B11602029,完成報告書,2023/12/12 13:30,2023/12/12 15:30
601,3877,B08612150,完成報告書,2023/11/15 23:30,2023/11/16 01:30
602,2619,B10702717,完成報告書,2023/12/3 12:30,2023/12/3 13:30
603,19899,B10A02127,完成報告書,2023/12/12 11:30,2023/12/12 13:30
604,13635,R11941057,工作分配,2023/9/12 20:00,2023/9/12 21:00
605,1297,B08102106,工作分配,2023/11/2 10:30,2023/11/2 11:30
606,16310,B11614026,報告主題,2023/9/9 09:00,2023/9/9 11:00
607,8795,R11643152,工作分配,2023/10/29 18:30,2023/10/29 20:30
608,2147,B08506023,完成報告書,2023/11/6 23:00,2023/11/7 00:00
609,11452,B10501239,實作方法,2023/10/14 14:00,2023/10/14 16:00
610,3104,R09B23008,實驗結果,2023/10/7 16:00,2023/10/7 17:00
611,20627,B08602039,實作方法,2023/10/26 20:30,2023/10/26 21:30
612,13421,B10406020,工作分配,2023/11/4 09:30,2023/11/4 10:30
613,9406,B11101047,報告主題,2023/12/9 15:00,2023/12/9 16:00
614,6922,B10407028,報告主題,2023/12/5 13:00,2023/12/5 15:00
615,13983,B08202019,完成報告書,2023/10/6 14:00,2023/10/6 16:00
616,17072,B11101003,完成報告書,2023/10/30 13:00,2023/10/30 14:00
617,21099,B11405005,實作方法,2023/11/12 18:00,2023/11/12 20:00
618,11676,B11601011,工作分配,2023/10/10 19:30,2023/10/10 21:30
619,3658,R10631365,完成報告書,2023/11/12 22:00,2023/11/13 00:00
620,3765,B11203082,實作方法,2023/10/26 11:30,2023/10/26 13:30
621,13645,B10401025,完成報告書,2023/10/30 13:30,2023/10/30 15:30
622,2737,R11H45007,完成報告書,2023/10/8 14:30,2023/10/8 15:30
623,8271,B11403137,報告主題,2023/9/11 13:30,2023/9/11 14:30
624,14198,B11101141,實作方法,2023/11/11 17:00,2023/11/11 19:00
625,14538,R11259021,實驗結果,2023/12/2 21:30,2023/12/2 23:30
626,2139,B11408003,工作分配,2023/9/29 12:00,2023/9/29 13:00
627,11662,B11502129,工作分配,2023/10/3 10:00,2023/10/3 11:00
628,11169,B12111041,實驗結果,2023/11/22 17:30,2023/11/22 19:30
629,15795,R10920047,實驗結果,2023/11/1 09:30,2023/11/1 10:30
630,17623,B08105003,工作分配,2023/12/3 22:30,2023/12/3 23:30
631,14368,B11605004,工作分配,2023/9/11 10:00,2023/9/11 11:00
632,6235,B08703133,報告主題,2023/12/3 11:30,2023/12/3 12:30
633,15439,B11H01039,報告主題,2023/11/16 16:00,2023/11/16 18:00
634,8140,B10601A01,實驗結果,2023/11/1 11:30,2023/11/1 13:30
635,20860,B10606041,報告主題,2023/11/23 12:30,2023/11/23 13:30
636,17233,R10524026,完成報告書,2023/9/9 19:00,2023/9/9 21:00
637,718,B09101119,報告主題,2023/9/24 12:00,2023/9/24 13:00
638,19919,B10404047,報告主題,2023/11/21 18:30,2023/11/21 19:30
639,11442,B09601231,實作方法,2023/11/24 09:30,2023/11/24 11:30
640,10930,B09402339,報告主題,2023/12/6 10:30,2023/12/6 12:30
641,15112,B10200012,實作方法,2023/11/28 10:00,2023/11/28 11:00
642,2086,B09901140,工作分配,2023/10/6 12:00,2023/10/6 13:00
643,6484,B09901259,報告主題,2023/11/21 20:00,2023/11/21 21:00
644,5159,B10203150,報告主題,2023/10/29 21:30,2023/10/29 22:30
645,5226,R09947028,實驗結果,2023/12/7 16:00,2023/12/7 18:00
646,9769,B08A02022,實作方法,2023/10/8 09:00,2023/10/8 10:00
647,9016,B10905032,工作分配,2023/11/18 12:30,2023/11/18 14:30
648,13057,B11615020,工作分配,2023/10/14 12:00,2023/10/14 13:00
649,15718,R11445016,工作分配,2023/9/25 10:00,2023/9/25 11:00
650,6545,B10204034,實驗結果,2023/11/30 22:00,2023/12/1 00:00
651,15375,R10142024,實驗結果,2023/9/22 13:30,2023/9/22 14:30
652,5918,R11524012,報告主題,2023/11/23 11:30,2023/11/23 12:30
653,11704,R10221126,完成報告書,2023/11/19 22:30,2023/11/20 00:30
654,108,B09902034,實作方法,2023/9/10 15:00,2023/9/10 17:00
655,79,B11614026,實作方法,2023/12/7 16:30,2023/12/7 17:30
656,9628,B09301024,工作分配,2023/10/30 11:30,2023/10/30 12:30
657,13405,R09942142,實作方法,2023/10/31 13:30,2023/10/31 15:30
658,20784,B11401101,完成報告書,2023/9/21 15:30,2023/9/21 16:30
659,13444,B10705060,實驗結果,2023/11/30 19:30,2023/11/30 20:30
660,14269,B11402043,實作方法,2023/12/8 11:30,2023/12/8 13:30
661,11816,B10506035,完成報告書,2023/9/19 13:00,2023/9/19 14:00
662,14511,B10804051,完成報告書,2023/9/22 11:00,2023/9/22 13:00
663,18725,B08603032,實驗結果,2023/10/28 12:30,2023/10/28 14:30
664,20449,B11306005,實作方法,2023/9/14 15:30,2023/9/14 16:30
665,18153,B08502027,報告主題,2023/10/26 12:30,2023/10/26 14:30
666,16563,B10304015,報告主題,2023/9/20 18:30,2023/9/20 19:30
667,19715,B11102039,工作分配,2023/11/20 10:00,2023/11/20 12:00
668,9972,B07101119,完成報告書,2023/11/1 10:30,2023/11/1 12:30
669,21334,R10A21216,實驗結果,2023/12/3 10:00,2023/12/3 11:00
670,15334,R10544026,完成報告書,2023/10/18 14:00,2023/10/18 15:00
671,20908,B11B02019,報告主題,2023/11/15 16:30,2023/11/15 17:30
672,4246,B11203023,報告主題,2023/10/16 11:00,2023/10/16 12:00
673,15077,B10705024,實驗結果,2023/9/23 10:30,2023/9/23 12:30
674,17380,B10611140,工作分配,2023/9/29 16:30,2023/9/29 17:30
675,3743,B10202039,報告主題,2023/10/14 12:30,2023/10/14 14:30
676,9814,B11104093,報告主題,2023/12/3 11:30,2023/12/3 12:30
677,14796,R11922016,報告主題,2023/11/29 09:30,2023/11/29 10:30
678,9311,B08705003,工作分配,2023/11/4 18:30,2023/11/4 20:30
679,6865,R11528037,完成報告書,2023/9/17 17:30,2023/9/17 18:30
680,18997,F07441070,工作分配,2023/9/4 16:30,2023/9/4 18:30
681,13813,B11608015,實作方法,2023/10/3 18:30,2023/10/3 20:30
682,3789,D01941014,工作分配,2023/9/19 17:00,2023/9/19 18:00
683,19378,B11402100,實驗結果,2023/10/21 18:30,2023/10/21 20:30
684,7218,B09101016,實驗結果,2023/9/9 11:00,2023/9/9 13:00
685,20906,B10503077,實驗結果,2023/10/31 09:00,2023/10/31 10:00
