user_ID,course_ID,sememter,grade,display_on_introduction
R10222014,12205,112-1,,True
R10222014,65657,112-1,,False
B09405005,85769,112-1,,False
B09405005,62726,112-1,,True
B09405005,86858,112-1,,False
B09405005,25092,112-1,,True
B09405005,27940,112-1,,False
B09405005,27502,112-1,,False
B09A04047,59971,112-1,,True
B09A04047,2004,112-1,,True
B09A04047,47224,112-1,,False
B09A04047,67688,112-1,,False
B09A04047,30667,112-1,,False
B09A04047,40593,112-1,,True
B08508024,58608,112-1,,False
B08508024,69151,112-1,,False
B11203008,3031,112-1,,True
B11203008,11917,112-1,,True
B11203008,32188,112-1,,True
B11203008,50754,112-1,,True
B11203008,20423,112-1,,False
B09602037,36116,112-1,,True
B09602037,33328,112-1,,False
B09602037,57179,112-1,,False
B09602037,56443,112-1,,False
B09602037,74123,112-1,,True
R10521066,39546,112-1,,False
R10521066,74679,112-1,,False
R11A21101,41684,112-1,,True
R11A21101,28826,112-1,,False
R11A21101,15364,112-1,,True
R11A21101,42742,112-1,,False
B10101102,71792,112-1,,True
B10101102,87874,112-1,,True
B10101102,83413,112-1,,True
B10101102,27006,112-1,,True
B10101102,56772,112-1,,False
B10101102,16372,112-1,,False
R11621212,17380,112-1,,True
R11621212,37936,112-1,,False
R11621212,66756,112-1,,False
R11621212,65657,112-1,,True
R11621212,80687,112-1,,False
R11621212,61314,112-1,,False
R10A21073,39785,112-1,,False
R10A21073,24818,112-1,,True
R10A21073,71692,112-1,,False
R10A21073,88151,112-1,,True
R10A21073,23584,112-1,,False
R10A21073,75265,112-1,,False
B10905032,96003,112-1,,False
B10905032,64055,112-1,,True
B10905032,89384,112-1,,True
B11401119,63268,112-1,,True
B11401119,47546,112-1,,True
B11401119,30663,112-1,,False
B11401119,47279,112-1,,False
B11401119,24258,112-1,,False
B11401119,70106,112-1,,False
B11204004,64116,112-1,,True
B11204004,66209,112-1,,False
B09704011,23262,112-1,,False
B09704011,40345,112-1,,False
B09704011,36432,112-1,,False
B09704011,28014,112-1,,False
B09704011,17632,112-1,,True
B09704011,28094,112-1,,False
B09704011,72697,112-1,,True
B10502028,62057,112-1,,True
B10502028,62149,112-1,,True
B08501150,2006,112-1,,False
B08501150,81966,112-1,,False
B08501150,55478,112-1,,True
B08501150,17526,112-1,,False
B08501150,19667,112-1,,True
B08501150,55944,112-1,,False
B08501150,62876,112-1,,True
B10901072,16219,112-1,,False
B10901072,10549,112-1,,False
B10901072,28094,112-1,,False
B10901072,39099,112-1,,True
B10901072,68418,112-1,,True
B10901072,3045,112-1,,True
B10901072,35113,112-1,,False
R11941024,64349,112-1,,True
R11941024,84453,112-1,,False
R11941024,81923,112-1,,False
R11941024,59652,112-1,,False
R11641098,72697,112-1,,False
R11641098,80204,112-1,,True
R11641098,59311,112-1,,True
R11641098,48642,112-1,,True
R11641098,20521,112-1,,False
B10707039,44358,112-1,,False
B10707039,27502,112-1,,True
B10707039,45281,112-1,,False
B10707039,65657,112-1,,False
B10707039,16962,112-1,,False
B10707039,17380,112-1,,False
B10707039,40191,112-1,,False
B11901016,66037,112-1,,True
B11901016,58608,112-1,,True
B11901016,55478,112-1,,False
B11901016,52498,112-1,,True
B11901016,24729,112-1,,True
B11901016,14151,112-1,,False
B07A01072,69973,112-1,,True
B07A01072,3057,112-1,,True
B07A01072,17317,112-1,,False
B07A01072,34680,112-1,,True
B07A01072,25092,112-1,,True
B07A01072,85343,112-1,,False
B11301011,12689,112-1,,True
B11301011,32116,112-1,,True
B11301011,52498,112-1,,False
B11301011,84780,112-1,,True
B11301011,3040,112-1,,False
B11301011,78802,112-1,,False
B11301011,67688,112-1,,False
B11108003,40271,112-1,,True
B11108003,84233,112-1,,False
B11108003,24079,112-1,,False
B11108003,20305,112-1,,True
B11108003,82192,112-1,,True
B11902001,27435,112-1,,True
B11902001,3033,112-1,,True
B11902001,63852,112-1,,False
B11902001,33961,112-1,,False
B11902001,61054,112-1,,False
B11902001,84204,112-1,,True
B11902001,26849,112-1,,False
B09509026,3011,112-1,,False
B09509026,59760,112-1,,True
B09509026,71546,112-1,,True
B09509026,52498,112-1,,False
B09901207,45643,112-1,,False
B09901207,84932,112-1,,False
B09901207,95066,112-1,,False
B09901207,28094,112-1,,False
B09901207,17632,112-1,,True
B09901207,43529,112-1,,True
R11121A01,57805,112-1,,True
R11121A01,26792,112-1,,True
R11121A01,57179,112-1,,False
R11121A01,36623,112-1,,False
R10920039,40667,112-1,,True
R10920039,30016,112-1,,False
R10920039,57855,112-1,,True
R10920039,82303,112-1,,False
R10920039,53918,112-1,,False
R10920039,3035,112-1,,True
B10502125,69485,112-1,,True
B10502125,85313,112-1,,False
B10502125,83294,112-1,,True
B10502125,80515,112-1,,True
B10502125,44707,112-1,,False
B10502125,33328,112-1,,True
B10502125,23262,112-1,,True
R11620012,80947,112-1,,True
R11620012,79395,112-1,,False
R11620012,63951,112-1,,False
R11620012,32984,112-1,,False
B10301004,67309,112-1,,False
B10301004,62240,112-1,,True
B10301004,58791,112-1,,False
B10301004,55739,112-1,,False
B10301004,44664,112-1,,True
B08A01347,59760,112-1,,True
B08A01347,22287,112-1,,True
B10201309,13954,112-1,,True
B10201309,3035,112-1,,True
B10201309,63598,112-1,,False
B10201309,16526,112-1,,True
B10201309,72697,112-1,,False
B10201309,24123,112-1,,False
B10201309,72012,112-1,,True
B09701217,47224,112-1,,True
B09701217,66037,112-1,,True
B09701217,12418,112-1,,False
R10522055,3041,112-1,,False
R10522055,65657,112-1,,False
R10522055,51593,112-1,,True
R10522055,30127,112-1,,False
R10522055,71598,112-1,,False
R10522055,52498,112-1,,False
R10522055,72583,112-1,,False
B10207028,19635,112-1,,False
B10207028,50032,112-1,,False
B10207028,3040,112-1,,True
B10207028,3033,112-1,,False
B10207028,61467,112-1,,True
B10207028,47954,112-1,,False
B11901016,25092,112-1,,False
B11901016,70380,112-1,,False
B11501061,42195,112-1,,False
B11501061,47180,112-1,,True
B11501061,48534,112-1,,True
B11501061,63593,112-1,,True
B09404093,30853,112-1,,True
B09404093,59760,112-1,,True
B09404093,83549,112-1,,True
B10801120,77864,112-1,,False
B10801120,46534,112-1,,False
B10700047,33474,112-1,,True
B10700047,56894,112-1,,False
B10700047,65657,112-1,,True
B09A00012,41951,112-1,,False
B09A00012,88214,112-1,,False
B09A00012,25638,112-1,,False
B09A00012,21754,112-1,,False
B09A00012,59760,112-1,,True
B09A00012,39546,112-1,,False
B09A00012,17555,112-1,,True
B09705022,60450,112-1,,True
B09705022,22401,112-1,,False
B09705022,45388,112-1,,False
B09705022,53057,112-1,,False
B09705022,67688,112-1,,True
B08903082,55478,112-1,,False
B08903082,66381,112-1,,False
B08903082,1080,112-1,,True
B08903082,65395,112-1,,False
B08903082,84204,112-1,,False
B08903082,3031,112-1,,True
B10804051,11187,112-1,,False
B10804051,87610,112-1,,False
B10804051,66420,112-1,,False
B10804051,64678,112-1,,False
B10804051,95105,112-1,,False
B10804051,33858,112-1,,False
R11122036,18825,112-1,,False
R11122036,24765,112-1,,False
R11122036,66863,112-1,,True
B11901016,23231,112-1,,False
B11901016,25092,112-1,,True
B11901016,15968,112-1,,True
B11901016,74246,112-1,,True
B11901016,28898,112-1,,True
B11105055,77652,112-1,,False
B11105055,48164,112-1,,True
B11105055,11958,112-1,,False
B11105055,71238,112-1,,False
B11105055,84010,112-1,,False
B11105055,43801,112-1,,False
B11105055,60345,112-1,,False
B11903068,42901,112-1,,False
B11903068,80577,112-1,,False
B11903068,59760,112-1,,False
B11903068,82303,112-1,,False
B11903068,75265,112-1,,True
B11903068,34107,112-1,,True
B11903068,78083,112-1,,True
R11945034,86805,112-1,,False
R11945034,82019,112-1,,False
R11945034,50336,112-1,,False
B10204038,76785,112-1,,True
B10204038,16064,112-1,,True
B10204038,51528,112-1,,True
B10204038,76721,112-1,,True
B10204038,52524,112-1,,True
B10204038,19669,112-1,,True
R11921056,35122,112-1,,False
R11921056,72583,112-1,,False
R11921056,36320,112-1,,True
R10222054,81734,112-1,,False
R10222054,31121,112-1,,True
R10222054,63547,112-1,,True
F07443010,56659,112-1,,True
F07443010,15637,112-1,,False
F07443010,47180,112-1,,False
F07443010,67768,112-1,,True
F07443010,54047,112-1,,True
F07443010,3014,112-1,,True
B10701108,66102,112-1,,False
B10701108,69008,112-1,,True
B09301216,49194,112-1,,False
B09301216,79779,112-1,,False
B09301216,3033,112-1,,True
B09301216,75105,112-1,,True
B09301216,67688,112-1,,False
B09301216,59119,112-1,,True
B09301216,40485,112-1,,True
B08A07044,14966,112-1,,False
B08A07044,67699,112-1,,True
B08A07044,74487,112-1,,False
B08A07044,59128,112-1,,False
B08A07044,62400,112-1,,False
B08A07044,80621,112-1,,True
B08A07044,45345,112-1,,False
R11122115,30667,112-1,,False
R11122115,53168,112-1,,True
B10A05004,98490,112-1,,False
B10A05004,77745,112-1,,True
B10A05004,52498,112-1,,False
B10A05004,72263,112-1,,True
B10A05004,75265,112-1,,False
B10A05004,53131,112-1,,True
B11H04049,88470,112-1,,True
B11H04049,16245,112-1,,True
B11H04049,16701,112-1,,True
B11H04049,84073,112-1,,False
R11624009,58849,112-1,,True
R11624009,40396,112-1,,False
R11624009,45387,112-1,,False
R11624009,64515,112-1,,False
R11624009,80169,112-1,,False
R11624009,21538,112-1,,False
R11624009,66239,112-1,,False
B11903020,82573,112-1,,False
B11903020,77731,112-1,,True
B11903020,63547,112-1,,False
B11903020,16790,112-1,,False
B11903020,83654,112-1,,True
B11903020,84158,112-1,,False
R10521012,58601,112-1,,True
R10521012,28094,112-1,,True
R10521012,80518,112-1,,True
R10521012,55478,112-1,,False
R10521012,38988,112-1,,True
R10521012,32436,112-1,,False
R10521012,30667,112-1,,True
B11104034,15792,112-1,,True
B11104034,96109,112-1,,False
B11104034,14231,112-1,,False
B11104034,63224,112-1,,True
B11104034,87556,112-1,,True
B10A02125,17389,112-1,,True
B10A02125,72583,112-1,,True
B10A02125,56615,112-1,,True
B10A02125,79831,112-1,,True
B10A02125,29248,112-1,,True
B11101043,28094,112-1,,False
B11101043,78998,112-1,,True
B11101043,84963,112-1,,True
R11941024,18222,112-1,,False
R11941024,63951,112-1,,False
R11941024,68298,112-1,,False
R11941024,3023,112-1,,False
R11941024,33568,112-1,,False
R11941024,27422,112-1,,True
R11941024,30285,112-1,,True
B09501126,88147,112-1,,False
B09501126,72583,112-1,,True
B09501126,72697,112-1,,True
B09501126,76618,112-1,,True
B09501126,27908,112-1,,False
B08101040,18189,112-1,,False
B08101040,84892,112-1,,True
R11252217,95026,112-1,,True
R11252217,19830,112-1,,True
R11252217,70528,112-1,,False
R11252217,65011,112-1,,False
R11252217,75265,112-1,,True
B09802129,3034,112-1,,True
B09802129,3015,112-1,,True
B09802129,59615,112-1,,True
B08A02039,62057,112-1,,False
B08A02039,67988,112-1,,True
B08A02039,74466,112-1,,True
B08A02039,84557,112-1,,True
B08A02039,79358,112-1,,False
B10A07023,88391,112-1,,False
B10A07023,52498,112-1,,True
B10A07023,16701,112-1,,True
B10A07023,3044,112-1,,False
B11402043,77185,112-1,,True
B11402043,46339,112-1,,True
B11402043,65657,112-1,,False
R10944026,86131,112-1,,False
R10944026,45712,112-1,,False
R10944026,53399,112-1,,True
R11255033,53904,112-1,,False
R11255033,88634,112-1,,False
R11255033,45466,112-1,,False
R11255033,40958,112-1,,True
R11255033,81162,112-1,,False
B06204081,35122,112-1,,False
B06204081,75941,112-1,,False
B10401017,40993,112-1,,False
B10401017,58849,112-1,,False
B10401017,25258,112-1,,True
B11603006,3058,112-1,,True
B11603006,75510,112-1,,False
B11603006,59760,112-1,,False
B11603006,46160,112-1,,False
B11603006,65441,112-1,,False
B11603006,3034,112-1,,True
B11401056,63605,112-1,,False
B11401056,33837,112-1,,False
B11401056,53927,112-1,,False
B11401056,63952,112-1,,True
B11401056,34637,112-1,,False
B11401056,84726,112-1,,False
B11401056,1079,112-1,,True
B10402010,62761,112-1,,False
B10402010,18058,112-1,,False
B10402010,38383,112-1,,False
R10632089,65556,112-1,,False
R10632089,3040,112-1,,True
R10632089,25570,112-1,,False
R10632089,65183,112-1,,False
R10632089,59766,112-1,,True
F10945026,82844,112-1,,False
F10945026,82019,112-1,,True
B10602638,28486,112-1,,False
B10602638,77509,112-1,,False
B10602638,55184,112-1,,False
B08A07033,1008,112-1,,False
B08A07033,66163,112-1,,True
B08A07033,42612,112-1,,False
B08A07033,96067,112-1,,False
B08A07033,14231,112-1,,False
B09707028,17380,112-1,,True
B09707028,52971,112-1,,False
B09707028,39546,112-1,,False
B09607028,36331,112-1,,True
B09607028,68277,112-1,,True
B09607028,57513,112-1,,False
B09607028,13823,112-1,,True
B09607028,95004,112-1,,False
B11201045,96962,112-1,,True
B11201045,70081,112-1,,False
B11201045,64563,112-1,,False
B11201045,18839,112-1,,False
R11643142,20540,112-1,,True
R11643142,30014,112-1,,False
R11643142,3011,112-1,,False
R11643142,60507,112-1,,False
R07221039,65363,112-1,,True
R07221039,59615,112-1,,False
R07221039,12234,112-1,,True
R07221039,59971,112-1,,False
R07221039,45712,112-1,,True
R07221039,56615,112-1,,True
B09501330,40674,112-1,,True
B09501330,67988,112-1,,False
B09501330,89023,112-1,,False
B09501330,51637,112-1,,False
B09501330,16219,112-1,,False
B09501330,47180,112-1,,True
B09501330,21025,112-1,,False
B11903065,72406,112-1,,False
B11903065,95026,112-1,,False
B11903065,3030,112-1,,True
B11903065,73601,112-1,,True
B11903065,80169,112-1,,True
R11942022,49365,112-1,,False
R11942022,96013,112-1,,False
R11942022,16092,112-1,,False
R10243118,60754,112-1,,False
R10243118,11647,112-1,,False
B11611A01,82096,112-1,,False
B11611A01,23837,112-1,,False
B11611A01,14559,112-1,,True
B11611A01,3036,112-1,,True
B11611A01,80601,112-1,,False
B11603010,86258,112-1,,True
B11603010,72462,112-1,,True
B11603010,51528,112-1,,False
B11603010,70658,112-1,,False
B10207013,52498,112-1,,False
B10207013,78873,112-1,,True
B10207013,50593,112-1,,True
B10207013,55521,112-1,,True
B09907074,53399,112-1,,False
B09907074,15357,112-1,,True
B09907074,54047,112-1,,False
B09907074,26617,112-1,,False
B09907074,14231,112-1,,False
B09907074,95058,112-1,,True
B08902033,52498,112-1,,True
B08902033,98040,112-1,,True
B08902033,32350,112-1,,True
B08902033,47180,112-1,,True
B08902033,20120,112-1,,True
B08902033,51532,112-1,,False
B08902033,45281,112-1,,True
B10703065,28647,112-1,,True
B10703065,50109,112-1,,False
B10703065,76870,112-1,,True
R11A21043,41296,112-1,,True
R11A21043,28094,112-1,,False
R11A21043,96020,112-1,,False
R10226005,25092,112-1,,False
R10226005,28094,112-1,,False
R10226005,20399,112-1,,False
R11221001,63244,112-1,,True
R11221001,89384,112-1,,True
R11221001,35113,112-1,,True
B10201029,28403,112-1,,False
B10201029,37485,112-1,,True
B10201029,47546,112-1,,True
B10201029,52498,112-1,,False
B10201029,61054,112-1,,False
B11901126,43721,112-1,,False
B11901126,61467,112-1,,False
B11901126,84204,112-1,,True
B11901126,56043,112-1,,True
B10303137,67688,112-1,,False
B10303137,12418,112-1,,False
B10303137,32867,112-1,,False
B11905007,6202,112-1,,False
B11905007,88621,112-1,,True
B11905007,3053,112-1,,False
B11905007,68960,112-1,,False
B11905007,58601,112-1,,True
B11905007,71546,112-1,,False
B09901168,61467,112-1,,True
B09901168,37545,112-1,,False
B09901168,77028,112-1,,False
B09901168,12243,112-1,,True
B09901168,67688,112-1,,False
R11520016,57245,112-1,,False
R11520016,31891,112-1,,False
R11520016,40345,112-1,,False
R11520016,85488,112-1,,True
R11520016,3031,112-1,,True
R11520016,43632,112-1,,False
B09900039,69750,112-1,,True
B09900039,35138,112-1,,False
B09900039,17380,112-1,,True
B09900039,50144,112-1,,True
B09900039,85667,112-1,,True
B09900039,86511,112-1,,False
B09900039,63598,112-1,,False
R11H44081,82303,112-1,,False
R11H44081,20892,112-1,,False
R11H44081,32784,112-1,,False
R11H44081,66239,112-1,,False
R11H44081,80947,112-1,,True
R11H44081,58601,112-1,,True
B09908024,33328,112-1,,True
B09908024,79895,112-1,,False
B09908024,30730,112-1,,True
B09908024,25092,112-1,,True
B09908024,50129,112-1,,True
B09908024,3030,112-1,,False
B09908024,55166,112-1,,True
B10302019,3011,112-1,,False
B10302019,25050,112-1,,True
B10302019,23827,112-1,,False
B10302019,86331,112-1,,True
B08A06044,12418,112-1,,False
B08A06044,32897,112-1,,True
B08A06044,35113,112-1,,True
B08A06044,48515,112-1,,False
B08A06044,1041,112-1,,True
B08A06044,50630,112-1,,False
B10102002,53229,112-1,,True
B10102002,61997,112-1,,True
B10102002,71287,112-1,,True
B10102002,30014,112-1,,True
B10102002,47180,112-1,,False
B10102002,32816,112-1,,True
R11621025,78083,112-1,,True
R11621025,63852,112-1,,False
R11621025,33328,112-1,,False
R11621025,3058,112-1,,True
R11H42170,20791,112-1,,False
R11H42170,66913,112-1,,True
R11H42170,75288,112-1,,False
R11H42170,15687,112-1,,True
R11H42170,27502,112-1,,False
R11H42170,82390,112-1,,False
R11H42170,30014,112-1,,False
B11613042,24414,112-1,,True
B11613042,54723,112-1,,True
R10525004,35091,112-1,,False
R10525004,70941,112-1,,True
R10525004,75265,112-1,,True
B11501108,26048,112-1,,True
B11501108,40345,112-1,,True
B11501108,79791,112-1,,False
B11501108,19007,112-1,,False
B11501108,84453,112-1,,False
B11501108,69175,112-1,,True
B10403028,67688,112-1,,False
B10403028,65011,112-1,,True
B10403028,57872,112-1,,False
B10403028,67688,112-1,,False
B10403028,3033,112-1,,False
B10403028,65045,112-1,,True
B09601011,72146,112-1,,True
B09601011,67963,112-1,,False
B09601011,28094,112-1,,False
B09601011,24349,112-1,,True
R10528004,55478,112-1,,False
R10528004,68879,112-1,,False
R10528004,34587,112-1,,False
B11700047,78320,112-1,,True
B11700047,17234,112-1,,False
B11700047,86256,112-1,,True
B11700047,72697,112-1,,True
B11700047,34988,112-1,,False
R10A24038,67688,112-1,,False
R10A24038,33328,112-1,,True
R10A24038,75738,112-1,,False
R10A24038,72120,112-1,,False
R10A24038,14695,112-1,,True
R10A24038,62057,112-1,,True
B10502717,66913,112-1,,False
B10502717,12418,112-1,,False
B10502717,33952,112-1,,False
B11302031,26739,112-1,,True
B11302031,63987,112-1,,False
B11302031,58791,112-1,,False
B11302031,13861,112-1,,True
B11302031,17380,112-1,,False
B11302031,79877,112-1,,True
B11302031,36526,112-1,,True
R10443015,18058,112-1,,True
R10443015,35346,112-1,,False
R10443015,49582,112-1,,True
R10443015,58849,112-1,,True
R10443015,51066,112-1,,False
R10443015,69364,112-1,,True
R10443015,47546,112-1,,False
B10206041,70661,112-1,,True
B10206041,26615,112-1,,False
B10206041,14489,112-1,,False
R11251016,51770,112-1,,True
R11251016,12418,112-1,,False
R11251016,78325,112-1,,False
R11251016,3038,112-1,,True
R11251016,36535,112-1,,False
R11251016,21119,112-1,,False
B06201001,40345,112-1,,True
B06201001,60816,112-1,,False
B06201001,72307,112-1,,False
B09A01159,79358,112-1,,False
B09A01159,22738,112-1,,True
B09A01159,46675,112-1,,True
B09A01159,86404,112-1,,True
B09A01159,63598,112-1,,False
B10703050,31596,112-1,,False
B10703050,57230,112-1,,False
B10703050,52688,112-1,,True
B10703050,58601,112-1,,False
R11H47036,80418,112-1,,False
R11H47036,47546,112-1,,False
R11H47036,84963,112-1,,True
R11H47036,81231,112-1,,False
R11H47036,59760,112-1,,False
B11607052,31826,112-1,,True
B11607052,80169,112-1,,False
B11607052,3030,112-1,,True
B11607052,57805,112-1,,False
B11607052,13914,112-1,,False
B08302150,68183,112-1,,False
B08302150,12224,112-1,,False
B08302150,22668,112-1,,False
B08302150,70758,112-1,,False
B08302150,57805,112-1,,True
B08302150,96968,112-1,,True
B09403036,55149,112-1,,True
B09403036,52498,112-1,,False
