user ID,IG account,FB account
B09101042,B09101042_,B09101042_
B11103042,B11103042_,B11103042_
R11943044,R11943044_,R11943044_
B10500027,B10500027_,B10500027_
R11621150,R11621150_,R11621150_
B10A05004,B10A05004_,B10A05004_
B10A03039,B10A03039_,B10A03039_
B11507210,B11507210_,B11507210_
B11618015,B11618015_,B11618015_
B10A07052,B10A07052_,B10A07052_
B09402002,B09402002_,B09402002_
R11941075,R11941075_,R11941075_
B08102005,B08102005_,B08102005_
B11101052,B11101052_,B11101052_
B11404004,B11404004_,B11404004_
B08A07044,B08A07044_,B08A07044_
B09408025,B09408025_,B09408025_
B11703150,B11703150_,B11703150_
B11501004,B11501004_,B11501004_
R11526005,R11526005_,R11526005_
B11705009,B11705009_,B11705009_
R10945024,R10945024_,R10945024_
B09401091,B09401091_,B09401091_
R11521108,R11521108_,R11521108_
R10944016,R10944016_,R10944016_
R11H43044,R11H43044_,R11H43044_
B11618025,B11618025_,B11618025_
B09902010,B09902010_,B09902010_
R11A23022,R11A23022_,R11A23022_
B10301046,B10301046_,B10301046_
B11508118,B11508118_,B11508118_
B10702142,B10702142_,B10702142_
B11701119,B11701119_,B11701119_
B11504016,B11504016_,B11504016_
B11502021,B11502021_,B11502021_
B10301168,B10301168_,B10301168_
B10401018,B10401018_,B10401018_
B10501204,B10501204_,B10501204_
B11701165,B11701165_,B11701165_
R10924025,R10924025_,R10924025_
R10226015,R10226015_,R10226015_
B11600016,B11600016_,B11600016_
R11444034,R11444034_,R11444034_
R10721079,R10721079_,R10721079_
R11621153,R11621153_,R11621153_
R10523020,R10523020_,R10523020_
B10204013,B10204013_,B10204013_
B11601060,B11601060_,B11601060_
F08925035,F08925035_,F08925035_
D05941045,D05941045_,D05941045_
B09601016,B09601016_,B09601016_
B09107210,B09107210_,B09107210_
B10701240,B10701240_,B10701240_
B08614004,B08614004_,B08614004_
R11741015,R11741015_,R11741015_
R11522025,R11522025_,R11522025_
R10145036,R10145036_,R10145036_
B11504051,B11504051_,B11504051_
B10605005,B10605005_,B10605005_
B11902002,B11902002_,B11902002_
R10522029,R10522029_,R10522029_
B10707021,B10707021_,B10707021_
B09601108,B09601108_,B09601108_
R10941140,R10941140_,R10941140_
B07A02100,B07A02100_,B07A02100_
B10701026,B10701026_,B10701026_
B08804026,B08804026_,B08804026_
B11101001,B11101001_,B11101001_
D09B41043,D09B41043_,D09B41043_
D01941041,D01941041_,D01941041_
B11B02091,B11B02091_,B11B02091_
B11602102,B11602102_,B11602102_
B11313118,B11313118_,B11313118_
B09605017,B09605017_,B09605017_
B10407019,B10407019_,B10407019_
B10701168,B10701168_,B10701168_
D03944204,D03944204_,D03944204_
B10604012,B10604012_,B10604012_
R11941056,R11941056_,R11941056_
B10102159,B10102159_,B10102159_
B08611045,B08611045_,B08611045_
B10201053,B10201053_,B10201053_
F10942024,F10942024_,F10942024_
B11610011,B11610011_,B11610011_
B09101012,B09101012_,B09101012_
B09801011,B09801011_,B09801011_
R11121347,R11121347_,R11121347_
R10622302,R10622302_,R10622302_
B11H04012,B11H04012_,B11H04012_
R11648023,R11648023_,R11648023_
B11301066,B11301066_,B11301066_
B11502170,B11502170_,B11502170_
B08A04012,B08A04012_,B08A04012_
B10301068,B10301068_,B10301068_
B10601141,B10601141_,B10601141_
R10521043,R10521043_,R10521043_
R10523137,R10523137_,R10523137_
B10501056,B10501056_,B10501056_
B10608312,B10608312_,B10608312_
B09A05007,B09A05007_,B09A05007_
B11202119,B11202119_,B11202119_
B10501042,B10501042_,B10501042_
B10809011,B10809011_,B10809011_
B11H02002,B11H02002_,B11H02002_
R10325007,R10325007_,R10325007_
R11321046,R11321046_,R11321046_
B11202142,B11202142_,B11202142_
B10506035,B10506035_,B10506035_
R11627044,R11627044_,R11627044_
R11321330,R11321330_,R11321330_
B09A09021,B09A09021_,B09A09021_
B08A08037,B08A08037_,B08A08037_
R10722127,R10722127_,R10722127_
B10203026,B10203026_,B10203026_
R11444011,R11444011_,R11444011_
F07448003,F07448003_,F07448003_
R11321037,R11321037_,R11321037_
B11901072,B11901072_,B11901072_
B10601159,B10601159_,B10601159_
R11441029,R11441029_,R11441029_
B08807033,B08807033_,B08807033_
B10204011,B10204011_,B10204011_
B09305060,B09305060_,B09305060_
R11921024,R11921024_,R11921024_
B08506015,B08506015_,B08506015_
R10945004,R10945004_,R10945004_
B11203050,B11203050_,B11203050_
B08612028,B08612028_,B08612028_
B12111150,B12111150_,B12111150_
R11222605,R11222605_,R11222605_
R10521239,R10521239_,R10521239_
R11128023,R11128023_,R11128023_
R11A28032,R11A28032_,R11A28032_
B11402087,B11402087_,B11402087_
R11941018,R11941018_,R11941018_
B10201309,B10201309_,B10201309_
B11H04038,B11H04038_,B11H04038_
R10221003,R10221003_,R10221003_
B11602037,B11602037_,B11602037_
R11252054,R11252054_,R11252054_
B08807020,B08807020_,B08807020_
B10A02126,B10A02126_,B10A02126_
T11305005,T11305005_,T11305005_
R11521346,R11521346_,R11521346_
B10A01024,B10A01024_,B10A01024_
B11409021,B11409021_,B11409021_
R09B27054,R09B27054_,R09B27054_
B10102005,B10102005_,B10102005_
B09501024,B09501024_,B09501024_
R10B46020,R10B46020_,R10B46020_
B10A01109,B10A01109_,B10A01109_
B09A01056,B09A01056_,B09A01056_
B11402039,B11402039_,B11402039_
B08901024,B08901024_,B08901024_
B08302125,B08302125_,B08302125_
B05301015,B05301015_,B05301015_
B09501102,B09501102_,B09501102_
B11401045,B11401045_,B11401045_
B11102001,B11102001_,B11102001_
R10642016,R10642016_,R10642016_
B10102027,B10102027_,B10102027_
B11611045,B11611045_,B11611045_
F07447030,F07447030_,F07447030_
D10621037,D10621037_,D10621037_
B11405039,B11405039_,B11405039_
B10702091,B10702091_,B10702091_
R10947030,R10947030_,R10947030_
B10705034,B10705034_,B10705034_
B11305022,B11305022_,B11305022_
B09101153,B09101153_,B09101153_
R10522100,R10522100_,R10522100_
D01942045,D01942045_,D01942045_
B11401044,B11401044_,B11401044_
B11208053,B11208053_,B11208053_
R10B43022,R10B43022_,R10B43022_
B08503040,B08503040_,B08503040_
B09501079,B09501079_,B09501079_
B09704051,B09704051_,B09704051_
B11611141,B11611141_,B11611141_
B11405034,B11405034_,B11405034_
B10102106,B10102106_,B10102106_
B09503045,B09503045_,B09503045_
B09A01091,B09A01091_,B09A01091_
B08101012,B08101012_,B08101012_
B09602159,B09602159_,B09602159_
R11226041,R11226041_,R11226041_
B08101011,B08101011_,B08101011_
R10943035,R10943035_,R10943035_
B11203023,B11203023_,B11203023_
B10201029,B10201029_,B10201029_
R11H42054,R11H42054_,R11H42054_
B12115007,B12115007_,B12115007_
R11621231,R11621231_,R11621231_
R09625015,R09625015_,R09625015_
B11502605,B11502605_,B11502605_
R11948015,R11948015_,R11948015_
B11907052,B11907052_,B11907052_
B08616035,B08616035_,B08616035_
B10607039,B10607039_,B10607039_
B11105014,B11105014_,B11105014_
B11202102,B11202102_,B11202102_
B11613038,B11613038_,B11613038_
R11924093,R11924093_,R11924093_
R10722021,R10722021_,R10722021_
B11701241,B11701241_,B11701241_
B09301150,B09301150_,B09301150_
B11408003,B11408003_,B11408003_
R10721004,R10721004_,R10721004_
R11124119,R11124119_,R11124119_
B10803039,B10803039_,B10803039_
B11905026,B11905026_,B11905026_
R11643152,R11643152_,R11643152_
B09802302,B09802302_,B09802302_
B08903042,B08903042_,B08903042_
B11504051,B11504051_,B11504051_
R10A28053,R10A28053_,R10A28053_
B11907210,B11907210_,B11907210_
R10943065,R10943065_,R10943065_
B11603133,B11603133_,B11603133_
B08204004,B08204004_,B08204004_
B10403003,B10403003_,B10403003_
B10707074,B10707074_,B10707074_
R11521101,R11521101_,R11521101_
R11224015,R11224015_,R11224015_
R11A22339,R11A22339_,R11A22339_
B09602025,B09602025_,B09602025_
R10941046,R10941046_,R10941046_
D01944013,D01944013_,D01944013_
B11701108,B11701108_,B11701108_
R11528053,R11528053_,R11528053_
B11605039,B11605039_,B11605039_
B09403077,B09403077_,B09403077_
B11400047,B11400047_,B11400047_
B11701066,B11701066_,B11701066_
R10541111,R10541111_,R10541111_
B11103003,B11103003_,B11103003_
B10304003,B10304003_,B10304003_
B10901039,B10901039_,B10901039_
B10301204,B10301204_,B10301204_
B11904119,B11904119_,B11904119_
B09405028,B09405028_,B09405028_
B08801159,B08801159_,B08801159_
B11408053,B11408053_,B11408053_
R09421241,R09421241_,R09421241_
B08701010,B08701010_,B08701010_
D05947044,D05947044_,D05947044_
B10801025,B10801025_,B10801025_
B10701029,B10701029_,B10701029_
B10705016,B10705016_,B10705016_
B10203023,B10203023_,B10203023_
B09907019,B09907019_,B09907019_
B11408024,B11408024_,B11408024_
B08102208,B08102208_,B08102208_
R10521057,R10521057_,R10521057_
B11509019,B11509019_,B11509019_
B09404119,B09404119_,B09404119_
B07401044,B07401044_,B07401044_
B08102091,B08102091_,B08102091_
B10A09019,B10A09019_,B10A09019_
B11101031,B11101031_,B11101031_
B08613065,B08613065_,B08613065_
B11602083,B11602083_,B11602083_
B09A02043,B09A02043_,B09A02043_
B08507013,B08507013_,B08507013_
B09902170,B09902170_,B09902170_
B10703035,B10703035_,B10703035_
R10943118,R10943118_,R10943118_
R10625009,R10625009_,R10625009_
B11611011,B11611011_,B11611011_
B11103048,B11103048_,B11103048_
R11A22217,R11A22217_,R11A22217_
B10612070,B10612070_,B10612070_
B09601808,B09601808_,B09601808_
B09A00011,B09A00011_,B09A00011_
B11107033,B11107033_,B11107033_
B11706005,B11706005_,B11706005_
B09504049,B09504049_,B09504049_
B09303055,B09303055_,B09303055_
F09541011,F09541011_,F09541011_
B11704003,B11704003_,B11704003_
B08705003,B08705003_,B08705003_
B08305004,B08305004_,B08305004_
R10941039,R10941039_,R10941039_
R10541061,R10541061_,R10541061_
R10521207,R10521207_,R10521207_
B08109026,B08109026_,B08109026_
B11901207,B11901207_,B11901207_
B11101102,B11101102_,B11101102_
B10307039,B10307039_,B10307039_
R10522045,R10522045_,R10522045_
B09904081,B09904081_,B09904081_
R10924035,R10924035_,R10924035_
R11941004,R11941004_,R11941004_
B10403035,B10403035_,B10403035_
B10201026,B10201026_,B10201026_
B08902039,B08902039_,B08902039_
R11A25034,R11A25034_,R11A25034_
B11101207,B11101207_,B11101207_
B09902045,B09902045_,B09902045_
B08503082,B08503082_,B08503082_
R10721004,R10721004_,R10721004_
B08101152,B08101152_,B08101152_
B11402028,B11402028_,B11402028_
R10522009,R10522009_,R10522009_
R10B42022,R10B42022_,R10B42022_
R10541053,R10541053_,R10541053_
B10703015,B10703015_,B10703015_
B08700011,B08700011_,B08700011_
B10B07030,B10B07030_,B10B07030_
F09441102,F09441102_,F09441102_
B11612028,B11612028_,B11612028_
R09B21126,R09B21126_,R09B21126_
B09A02002,B09A02002_,B09A02002_
B09702127,B09702127_,B09702127_
B08A05032,B08A05032_,B08A05032_
B10602125,B10602125_,B10602125_
D01943077,D01943077_,D01943077_
B11204035,B11204035_,B11204035_
R11641052,R11641052_,R11641052_
R11522217,R11522217_,R11522217_
R10242043,R10242043_,R10242043_
B09501309,B09501309_,B09501309_
R10524009,R10524009_,R10524009_
B10903042,B10903042_,B10903042_
B11602039,B11602039_,B11602039_
B09503049,B09503049_,B09503049_
B11601240,B11601240_,B11601240_
B08313048,B08313048_,B08313048_
B11701165,B11701165_,B11701165_
B10801010,B10801010_,B10801010_
B10607054,B10607054_,B10607054_
B11405017,B11405017_,B11405017_
B11101004,B11101004_,B11101004_
R11H41330,R11H41330_,R11H41330_
B08201309,B08201309_,B08201309_
F09541111,F09541111_,F09541111_
R08120016,R08120016_,R08120016_
R10142037,R10142037_,R10142037_
D09B41102,D09B41102_,D09B41102_
F08921041,F08921041_,F08921041_
R11251012,R11251012_,R11251012_
R11926005,R11926005_,R11926005_
B08207020,B08207020_,B08207020_
B11706044,B11706044_,B11706044_
R11527039,R11527039_,R11527039_
B08203077,B08203077_,B08203077_
B10401365,B10401365_,B10401365_
B10401150,B10401150_,B10401150_
B10401101,B10401101_,B10401101_
R09424035,R09424035_,R09424035_
B08201045,B08201045_,B08201045_
B09704012,B09704012_,B09704012_
B09208023,B09208023_,B09208023_
B08315017,B08315017_,B08315017_
F09441119,F09441119_,F09441119_
B10501072,B10501072_,B10501072_
B11102302,B11102302_,B11102302_
B10408312,B10408312_,B10408312_
B11605032,B11605032_,B11605032_
B09302261,B09302261_,B09302261_
B10701001,B10701001_,B10701001_
B08201003,B08201003_,B08201003_
R10642150,R10642150_,R10642150_
F08523057,F08523057_,F08523057_
R10220039,R10220039_,R10220039_
B09702034,B09702034_,B09702034_
R10523152,R10523152_,R10523152_
B11203082,B11203082_,B11203082_
B09103008,B09103008_,B09103008_
B09401001,B09401001_,B09401001_
B10207039,B10207039_,B10207039_
B10207039,B10207039_,B10207039_
B10703077,B10703077_,B10703077_
B10406015,B10406015_,B10406015_
B09905026,B09905026_,B09905026_
B10704012,B10704012_,B10704012_
B08611217,B08611217_,B08611217_
B10306035,B10306035_,B10306035_
B08A09019,B08A09019_,B08A09019_
B10201168,B10201168_,B10201168_
B08614009,B08614009_,B08614009_
B09203133,B09203133_,B09203133_
B09908023,B09908023_,B09908023_
B10705022,B10705022_,B10705022_
R10B46028,R10B46028_,R10B46028_
B10407027,B10407027_,B10407027_
B09A02037,B09A02037_,B09A02037_
B09403142,B09403142_,B09403142_
R11944004,R11944004_,R11944004_
R11941024,R11941024_,R11941024_
B11103142,B11103142_,B11103142_
B09102089,B09102089_,B09102089_
R08123036,R08123036_,R08123036_
B09905033,B09905033_,B09905033_
R11257027,R11257027_,R11257027_
B11703012,B11703012_,B11703012_
B11105036,B11105036_,B11105036_
B11507028,B11507028_,B11507028_
B10504026,B10504026_,B10504026_
B09502054,B09502054_,B09502054_
B09507057,B09507057_,B09507057_
B11201025,B11201025_,B11201025_
B10103137,B10103137_,B10103137_
B10203076,B10203076_,B10203076_
B08203042,B08203042_,B08203042_
B11614016,B11614016_,B11614016_
B10207021,B10207021_,B10207021_
B11706041,B11706041_,B11706041_
B11611126,B11611126_,B11611126_
B08310011,B08310011_,B08310011_
B10605055,B10605055_,B10605055_
B11905009,B11905009_,B11905009_
B09A07055,B09A07055_,B09A07055_
R08125028,R08125028_,R08125028_
B10408032,B10408032_,B10408032_
B08201231,B08201231_,B08201231_
B11H07030,B11H07030_,B11H07030_
R10222125,R10222125_,R10222125_
B08A02115,B08A02115_,B08A02115_
B11108024,B11108024_,B11108024_
B09503042,B09503042_,B09503042_
R11941330,R11941330_,R11941330_
B10108032,B10108032_,B10108032_
B08A02009,B08A02009_,B08A02009_
B10402084,B10402084_,B10402084_
B10202054,B10202054_,B10202054_
B09503068,B09503068_,B09503068_
B07A02054,B07A02054_,B07A02054_
B11501082,B11501082_,B11501082_
B09103152,B09103152_,B09103152_
R11223035,R11223035_,R11223035_
B09901217,B09901217_,B09901217_
R10921239,R10921239_,R10921239_
B09301204,B09301204_,B09301204_
R10642302,R10642302_,R10642302_
B11405026,B11405026_,B11405026_
B11401001,B11401001_,B11401001_
R10A23055,R10A23055_,R10A23055_
B10308015,B10308015_,B10308015_
B08503008,B08503008_,B08503008_
B11401072,B11401072_,B11401072_
R10641049,R10641049_,R10641049_
R10942039,R10942039_,R10942039_
R10225026,R10225026_,R10225026_
B07408025,B07408025_,B07408025_
R11255060,R11255060_,R11255060_
B10A03032,B10A03032_,B10A03032_
R11528037,R11528037_,R11528037_
B09A08003,B09A08003_,B09A08003_
R10B41039,R10B41039_,R10B41039_
B10403003,B10403003_,B10403003_
R11H41109,R11H41109_,R11H41109_
B09305055,B09305055_,B09305055_
B09503003,B09503003_,B09503003_
B11901152,B11901152_,B11901152_
B11907055,B11907055_,B11907055_
B11602037,B11602037_,B11602037_
B09302002,B09302002_,B09302002_
B08202039,B08202039_,B08202039_
B11703036,B11703036_,B11703036_
B11508032,B11508032_,B11508032_
B10508003,B10508003_,B10508003_
B11601015,B11601015_,B11601015_
B11104013,B11104013_,B11104013_
B10109011,B10109011_,B10109011_
B09101204,B09101204_,B09101204_
B10501152,B10501152_,B10501152_
B10702150,B10702150_,B10702150_
B05305017,B05305017_,B05305017_
B11618015,B11618015_,B11618015_
B09A03003,B09A03003_,B09A03003_
B10305026,B10305026_,B10305026_
B11608056,B11608056_,B11608056_
R09622142,R09622142_,R09622142_
B09401016,B09401016_,B09401016_
R10944025,R10944025_,R10944025_
B08302087,B08302087_,B08302087_
B11402025,B11402025_,B11402025_
R11521240,R11521240_,R11521240_
B07405060,B07405060_,B07405060_
B10306041,B10306041_,B10306041_
B09808025,B09808025_,B09808025_
R11253032,R11253032_,R11253032_
B11611022,B11611022_,B11611022_
R11H41150,R11H41150_,R11H41150_
B11101046,B11101046_,B11101046_
B09301097,B09301097_,B09301097_
R11441019,R11441019_,R11441019_
R11252126,R11252126_,R11252126_
B07400027,B07400027_,B07400027_
B10201056,B10201056_,B10201056_
R10A22014,R10A22014_,R10A22014_
R09941240,R09941240_,R09941240_
B11601056,B11601056_,B11601056_
B11201031,B11201031_,B11201031_
B10701152,B10701152_,B10701152_
B11407039,B11407039_,B11407039_
B09701231,B09701231_,B09701231_
B10701026,B10701026_,B10701026_
R10542109,R10542109_,R10542109_
B10501240,B10501240_,B10501240_
B09904016,B09904016_,B09904016_
B11B01015,B11B01015_,B11B01015_
B11401025,B11401025_,B11401025_
F10941025,F10941025_,F10941025_
B11901072,B11901072_,B11901072_
B11702151,B11702151_,B11702151_
B11613039,B11613039_,B11613039_
B10308015,B10308015_,B10308015_
B08A01025,B08A01025_,B08A01025_
B11201070,B11201070_,B11201070_
R11942021,R11942021_,R11942021_
B09406041,B09406041_,B09406041_
B10501060,B10501060_,B10501060_
R11521119,R11521119_,R11521119_
B09708003,B09708003_,B09708003_
R11942036,R11942036_,R11942036_
B11611026,B11611026_,B11611026_
B08201044,B08201044_,B08201044_
B10303003,B10303003_,B10303003_
B09603050,B09603050_,B09603050_
B09506041,B09506041_,B09506041_
R10442605,R10442605_,R10442605_
B09303042,B09303042_,B09303042_
R10529015,R10529015_,R10529015_
B10401240,B10401240_,B10401240_
B11603008,B11603008_,B11603008_
B11901057,B11901057_,B11901057_
R10941029,R10941029_,R10941029_
B07101024,B07101024_,B07101024_
B11611060,B11611060_,B11611060_
B11904035,B11904035_,B11904035_
B09401024,B09401024_,B09401024_
R10924012,R10924012_,R10924012_
B10104011,B10104011_,B10104011_
R10441068,R10441068_,R10441068_
F09543049,F09543049_,F09543049_
B09901241,B09901241_,B09901241_
F09443036,F09443036_,F09443036_
R10945032,R10945032_,R10945032_
R09624035,R09624035_,R09624035_
B10702021,B10702021_,B10702021_
B11612302,B11612302_,B11612302_
R10242087,R10242087_,R10242087_
B10618037,B10618037_,B10618037_
B10308118,B10308118_,B10308118_
B11618118,B11618118_,B11618118_
B09502824,B09502824_,B09502824_
B10404038,B10404038_,B10404038_
R09621073,R09621073_,R09621073_
R11522009,R11522009_,R11522009_
B10501012,B10501012_,B10501012_
B11401057,B11401057_,B11401057_
B09307210,B09307210_,B09307210_
R11943077,R11943077_,R11943077_
B10202159,B10202159_,B10202159_
B11902824,B11902824_,B11902824_
B10A03118,B10A03118_,B10A03118_
