,group_ID,user_ID,join_status,role,job
680,293,B11701024,Join,Member,Undecided
681,290,B11705026,Join,Member,Undecided
682,289,R11528023,Join,Member,Undecided
683,288,B08101001,Join,Member,Undecided
684,288,R10527052,Join,Member,Undecided
685,297,B10301046,Join,Leader,Undecided
686,298,B10601140,Join,Leader,Undecided
687,299,B09601037,Join,Leader,Undecided
688,300,B09504049,Join,Leader,Undecided
689,301,B11604035,Join,Leader,Undecided
690,302,B09103152,Join,Leader,Undecided
691,303,B08502027,Join,Leader,Undecided
692,297,B10202039,Join,Member,Undecided
693,298,B10908032,Join,Member,Undecided
694,303,B11403012,Join,Member,Undecided
695,297,B08311029,Join,Member,Undecided
696,303,B09505004,Join,Member,Undecided
697,300,B10502150,Join,Member,Undecided
698,302,R11222102,Join,Member,Undecided
699,299,B10401049,Join,Member,Undecided
700,299,B09900047,Join,Member,Undecided
701,297,R11224015,Join,Member,Undecided
702,298,B10202127,Join,Member,Undecided
703,298,B10601024,Join,Member,Undecided
704,301,B09706035,Join,Member,Undecided
705,298,B10701152,Join,Member,Undecided
706,297,B11613008,Join,Member,Undecided
707,299,R11H41150,Join,Member,Undecided
708,301,B10702102,Join,Member,Undecided
709,302,B11101048,Join,Member,Undecided
710,300,B11611240,Join,Member,Undecided
711,303,B11301365,Join,Member,Undecided
712,302,B09101168,Join,Member,Undecided
713,301,B08207054,Join,Member,Undecided
714,302,B10403008,Join,Member,Undecided
715,304,B09105009,Join,Leader,Undecided
716,305,B09402355,Join,Leader,Undecided
717,306,B09501143,Join,Leader,Undecided
718,307,B09508024,Join,Leader,Undecided
719,308,B10702001,Join,Leader,Undecided
720,309,B10A01024,Join,Leader,Undecided
721,310,F08923008,Join,Leader,Undecided
722,307,B11201240,Join,Member,Undecided
723,308,B11904051,Join,Member,Undecided
724,306,B11301150,Join,Member,Undecided
725,309,R10521207,Join,Member,Undecided
726,304,F09441119,Join,Member,Undecided
727,304,B09404035,Join,Member,Undecided
728,306,B10301048,Join,Member,Undecided
729,308,B09901150,Join,Member,Undecided
730,305,B10203008,Join,Member,Undecided
731,308,D01947030,Join,Member,Undecided
732,308,B09107028,Join,Member,Undecided
733,305,B10102217,Join,Member,Undecided
734,305,B08613045,Join,Member,Undecided
735,309,F07443010,Join,Member,Undecided
736,310,B09307039,Join,Member,Undecided
737,305,B09A00011,Join,Member,Undecided
738,306,B09A01037,Join,Member,Undecided
739,304,B08701365,Join,Member,Undecided
740,309,R11941347,Join,Member,Undecided
741,304,B10205036,Join,Member,Undecided
742,306,B08317039,Join,Member,Undecided
743,309,B11501070,Join,Member,Undecided
744,307,B11107028,Join,Member,Undecided
745,310,B10601026,Join,Member,Undecided
746,307,R10541108,Join,Member,Undecided
747,311,B10705004,Join,Leader,Undecided
748,312,R09621091,Join,Leader,Undecided
749,313,B10605055,Join,Leader,Undecided
750,314,R10227052,Join,Leader,Undecided
751,315,B10403009,Join,Leader,Undecided
752,316,B09503068,Join,Leader,Undecided
753,317,B11509019,Join,Leader,Undecided
754,316,B09102109,Join,Member,Undecided
755,316,B09802129,Join,Member,Undecided
756,314,B10501168,Join,Member,Undecided
757,314,B09618006,Join,Member,Undecided
758,315,B10303009,Join,Member,Undecided
759,311,R11621204,Join,Member,Undecided
760,316,B10302022,Join,Member,Undecided
761,311,B10200027,Join,Member,Undecided
762,317,B10901024,Join,Member,Undecided
763,312,B10101045,Join,Member,Undecided
764,311,R11943038,Join,Member,Undecided
765,314,B10304015,Join,Member,Undecided
766,316,B11302150,Join,Member,Undecided
767,317,B09302055,Join,Member,Undecided
768,312,B11103049,Join,Member,Undecided
769,313,B11406015,Join,Member,Undecided
770,314,B09501150,Join,Member,Undecided
771,315,R10A21039,Join,Member,Undecided
772,312,B09304016,Join,Member,Undecided
773,312,B11613012,Join,Member,Undecided
774,311,B11102027,Join,Member,Undecided
775,317,B11201024,Join,Member,Undecided
776,315,R09425004,Join,Member,Undecided
777,315,B10B05004,Join,Member,Undecided
778,317,R10521231,Join,Member,Undecided
779,313,R10925026,Join,Member,Undecided
780,313,R11943003,Join,Member,Undecided
781,318,B11405028,Join,Leader,Undecided
782,319,B10207036,Join,Leader,Undecided
783,320,B11102054,Join,Leader,Undecided
784,321,R10220039,Join,Leader,Undecided
785,322,R11943003,Join,Leader,Undecided
786,323,R11743036,Join,Leader,Undecided
787,319,R11521140,Join,Member,Undecided
788,321,R11941102,Join,Member,Undecided
789,320,B11209007,Join,Member,Undecided
790,321,B11707055,Join,Member,Undecided
791,323,B10105033,Join,Member,Undecided
792,320,R09622013,Join,Member,Undecided
793,318,B05301040,Join,Member,Undecided
794,322,B09701168,Join,Member,Undecided
795,323,B11501012,Join,Member,Undecided
796,318,B09A01207,Join,Member,Undecided
797,321,B09611043,Join,Member,Undecided
798,319,B10108024,Join,Member,Undecided
799,323,B09403044,Join,Member,Undecided
800,319,B08807023,Join,Member,Undecided
801,318,B08614009,Join,Member,Undecided
802,320,R11928032,Join,Member,Undecided
803,323,B11H01204,Join,Member,Undecided
804,321,R10642150,Join,Member,Undecided
805,319,B10804017,Join,Member,Undecided
806,318,B10703008,Join,Member,Undecided
807,322,R10224047,Join,Member,Undecided
808,322,B09601109,Join,Member,Undecided
809,320,B07108004,Join,Member,Undecided
810,324,B11701241,Join,Leader,Undecided
811,325,B10604003,Join,Leader,Undecided
812,326,B09503077,Join,Leader,Undecided
813,327,R10945017,Join,Leader,Undecided
814,328,B09702106,Join,Leader,Undecided
815,329,B11401075,Join,Leader,Undecided
816,330,B10403082,Join,Leader,Undecided
817,331,B11604013,Join,Leader,Undecided
818,332,B08702102,Join,Leader,Undecided
819,331,B09611150,Join,Member,Undecided
820,330,R10943039,Join,Member,Undecided
821,325,B09801006,Join,Member,Undecided
822,332,B11605004,Join,Member,Undecided
823,326,B11618004,Join,Member,Undecided
824,325,R09422021,Join,Member,Undecided
825,328,R10622083,Join,Member,Undecided
826,327,B11612031,Join,Member,Undecided
827,328,B08902010,Join,Member,Undecided
828,332,B08A04026,Join,Member,Undecided
829,330,B11707023,Join,Member,Undecided
830,330,B09701043,Join,Member,Undecided
831,330,B10203049,Join,Member,Undecided
832,331,B11611004,Join,Member,Undecided
833,328,B11615009,Join,Member,Undecided
834,331,B11602021,Join,Member,Undecided
835,328,B11B02043,Join,Member,Undecided
836,329,B09902004,Join,Member,Undecided
837,325,B09801068,Join,Member,Undecided
838,332,B10A07033,Join,Member,Undecided
839,329,B11106020,Join,Member,Undecided
840,325,B10706033,Join,Member,Undecided
841,326,B09703026,Join,Member,Undecided
842,329,B11205060,Join,Member,Undecided
843,324,R10522100,Join,Member,Undecided
844,324,B10503116,Join,Member,Undecided
845,326,B11307013,Join,Member,Undecided
846,327,B09607A03,Join,Member,Undecided
847,331,B09705005,Join,Member,Undecided
848,326,B11601001,Join,Member,Undecided
849,332,R10221102,Join,Member,Undecided
850,333,R11948037,Join,Leader,Undecided
851,334,B10701240,Join,Leader,Undecided
852,335,B09501047,Join,Leader,Undecided
853,336,R10921045,Join,Leader,Undecided
854,333,F09442034,Join,Member,Undecided
855,337,B11502004,Join,Leader,Undecided
856,338,B11305022,Join,Leader,Undecided
857,339,B09902054,Join,Leader,Undecided
858,340,R11624204,Join,Leader,Undecided
859,340,B09A01047,Join,Member,Undecided
860,338,B08201101,Join,Member,Undecided
861,338,B10405009,Join,Member,Undecided
862,340,B10801004,Join,Member,Undecided
863,339,B10803032,Join,Member,Undecided
864,339,B10502006,Join,Member,Undecided
865,339,R10941057,Join,Member,Undecided
866,339,B11902106,Join,Member,Undecided
867,338,R11942605,Join,Member,Undecided
868,340,B11903049,Join,Member,Undecided
869,338,B10202125,Join,Member,Undecided
870,337,R10945022,Join,Member,Undecided
871,337,B09401001,Join,Member,Undecided
872,337,B09405035,Join,Member,Undecided
873,341,B11608015,Join,Leader,Undecided
874,342,B11206028,Join,Leader,Undecided
875,343,R11941347,Join,Leader,Undecided
876,344,B08502037,Join,Leader,Undecided
877,342,B10202083,Join,Member,Undecided
878,343,B11103036,Join,Member,Undecided
879,345,R10224025,Join,Leader,Undecided
880,346,F09541041,Join,Leader,Undecided
881,347,B09A04016,Join,Leader,Undecided
882,348,R10442717,Join,Leader,Undecided
883,348,R10921024,Join,Member,Undecided
884,346,R11943012,Join,Member,Undecided
885,349,F07440012,Join,Leader,Undecided
886,350,R10628003,Join,Leader,Undecided
887,351,B08A01075,Join,Leader,Undecided
888,349,B08202126,Join,Member,Undecided
889,350,R10941029,Join,Member,Undecided
890,350,B10404081,Join,Member,Undecided
891,351,R11941075,Join,Member,Undecided
892,351,B10303068,Join,Member,Undecided
893,349,B11401239,Join,Member,Undecided
894,349,B10605032,Join,Member,Undecided
895,349,B11302043,Join,Member,Undecided
896,352,R10941140,Join,Leader,Undecided
897,353,R10541011,Join,Leader,Undecided
898,354,B11707033,Join,Leader,Undecided
899,352,B10701044,Join,Member,Undecided
900,352,R11941024,Join,Member,Undecided
901,353,B11401040,Join,Member,Undecided
902,352,B10502217,Join,Member,Undecided
903,353,B10408312,Join,Member,Undecided
904,354,B08703038,Join,Member,Undecided
905,353,B11204016,Join,Member,Undecided
906,354,B11317027,Join,Member,Undecided
907,355,B11802011,Join,Leader,Undecided
908,356,R10925016,Join,Leader,Undecided
909,357,D01941016,Join,Leader,Undecided
910,358,B10902125,Join,Leader,Undecided
911,359,B11H01039,Join,Leader,Undecided
912,360,R09622010,Join,Leader,Undecided
913,360,B10A01808,Join,Member,Undecided
914,358,B11101150,Join,Member,Undecided
915,356,T11301212,Join,Member,Undecided
916,361,B10503065,Join,Leader,Undecided
917,362,B11401042,Join,Leader,Undecided
918,363,R10631015,Join,Leader,Undecided
919,364,B11302028,Join,Leader,Undecided
920,365,B09402089,Join,Leader,Undecided
921,366,F09544049,Join,Leader,Undecided
922,362,B10202021,Join,Member,Undecided
923,364,R10624016,Join,Member,Undecided
924,363,B10A04034,Join,Member,Undecided
925,365,B08601079,Join,Member,Undecided
926,367,B10101240,Join,Leader,Undecided
927,368,B10901119,Join,Leader,Undecided
928,369,R10225033,Join,Leader,Undecided
929,368,B08A02717,Join,Member,Undecided
930,369,B10301082,Join,Member,Undecided
931,367,B11901102,Join,Member,Undecided
932,369,B09706035,Join,Member,Undecided
933,367,B11701024,Join,Member,Undecided
934,369,B10300039,Join,Member,Undecided
935,367,B08701048,Join,Member,Undecided
936,367,B08501102,Join,Member,Undecided
937,369,B11301017,Join,Member,Undecided
938,368,B10A01012,Join,Member,Undecided
939,368,B11901016,Join,Member,Undecided
940,370,B08801150,Join,Leader,Undecided
941,371,B08611808,Join,Leader,Undecided
942,372,B10102001,Join,Leader,Undecided
943,372,R09621047,Join,Member,Undecided
944,370,B10103010,Join,Member,Undecided
945,372,B09301204,Join,Member,Undecided
946,372,R10928037,Join,Member,Undecided
947,370,B11101044,Join,Member,Undecided
948,370,B10308023,Join,Member,Undecided
949,370,B10204011,Join,Member,Undecided
950,371,B10201098,Join,Member,Undecided
951,373,B11506005,Join,Leader,Undecided
952,374,B08502011,Join,Leader,Undecided
953,375,B11611026,Join,Leader,Undecided
954,374,B10401239,Join,Member,Undecided
955,374,R10548015,Join,Member,Undecided
956,374,B11402217,Join,Member,Undecided
957,374,B08302125,Join,Member,Undecided
958,373,B08704016,Join,Member,Undecided
959,375,B11301066,Join,Member,Undecided
960,375,R10B48024,Join,Member,Undecided
961,373,B10301109,Join,Member,Undecided
962,376,B08612028,Join,Leader,Undecided
963,377,R11944016,Join,Leader,Undecided
964,378,R10325055,Join,Leader,Undecided
965,379,B11603150,Join,Leader,Undecided
966,377,B09302013,Join,Member,Undecided
967,379,B09301091,Join,Member,Undecided
968,377,B10201098,Join,Member,Undecided
969,379,B10302009,Join,Member,Undecided
970,379,B08901022,Join,Member,Undecided
971,376,B08203042,Join,Member,Undecided
972,376,B11501141,Join,Member,Undecided
973,377,B10607020,Join,Member,Undecided
974,379,B11701041,Join,Member,Undecided
975,376,B10A05004,Join,Member,Undecided
976,378,B11901011,Join,Member,Undecided
977,380,B11702037,Join,Leader,Undecided
978,381,B11905036,Join,Leader,Undecided
979,382,B11612034,Join,Leader,Undecided
980,383,B11617020,Join,Leader,Undecided
981,384,B08101060,Join,Leader,Undecided
982,385,B11404204,Join,Leader,Undecided
983,386,B09901120,Join,Leader,Undecided
984,387,B08617039,Join,Leader,Undecided
985,388,B10501073,Join,Leader,Undecided
986,389,B09302055,Join,Leader,Undecided
987,390,B09101330,Join,Leader,Undecided
988,391,B09908024,Join,Leader,Undecided
989,392,B10102302,Join,Leader,Undecided
990,393,B10906033,Join,Leader,Undecided
991,394,B11409007,Join,Leader,Undecided
992,395,B11701111,Join,Leader,Undecided
993,396,B10607030,Join,Leader,Undecided
994,381,B10204016,Join,Member,Undecided
995,380,B09902034,Join,Member,Undecided
996,391,B11B02043,Join,Member,Undecided
997,391,R11624038,Join,Member,Undecided
998,395,B08313006,Join,Member,Undecided
999,384,R10641042,Join,Member,Undecided
1000,396,R11528023,Join,Member,Undecided
1001,387,B09401068,Join,Member,Undecided
1002,389,B10202034,Join,Member,Undecided
1003,392,B09101006,Join,Member,Undecided
1004,391,B11612024,Join,Member,Undecided
1005,395,B09705014,Join,Member,Undecided
1006,395,B12114013,Join,Member,Undecided
1007,387,B06202056,Join,Member,Undecided
1008,385,B11607052,Join,Member,Undecided
1009,393,F10941204,Join,Member,Undecided
1010,383,B11503039,Join,Member,Undecided
1011,387,R11128015,Join,Member,Undecided
1012,394,F08921041,Join,Member,Undecided
1013,381,F10943026,Join,Member,Undecided
1014,385,B10615016,Join,Member,Undecided
1015,386,R11H41330,Join,Member,Undecided
1016,387,B10407033,Join,Member,Undecided
1017,383,B10201216,Join,Member,Undecided
1018,380,R11225003,Join,Member,Undecided
1019,395,B08801003,Join,Member,Undecided
1020,386,B10302033,Join,Member,Undecided
1021,391,R10220039,Join,Member,Undecided
1022,394,B10501010,Join,Member,Undecided
1023,393,B11302001,Join,Member,Undecided
1024,385,B10402084,Join,Member,Undecided
1025,385,B10302109,Join,Member,Undecided
1026,393,B11503142,Join,Member,Undecided
1027,388,B11402125,Join,Member,Undecided
1028,380,B11407044,Join,Member,Undecided
1029,390,R10523022,Join,Member,Undecided
1030,396,R11H49080,Join,Member,Undecided
1031,388,B10701204,Join,Member,Undecided
1032,382,B10707023,Join,Member,Undecided
1033,381,B11401004,Join,Member,Undecided
1034,381,B11200039,Join,Member,Undecided
1035,388,R11H42028,Join,Member,Undecided
1036,389,B11404081,Join,Member,Undecided
1037,380,B09502001,Join,Member,Undecided
1038,388,R11924093,Join,Member,Undecided
1039,396,B10107039,Join,Member,Undecided
1040,390,R08125032,Join,Member,Undecided
1041,393,B10301025,Join,Member,Undecided
1042,390,R11649080,Join,Member,Undecided
1043,382,B11106035,Join,Member,Undecided
1044,390,B11H01212,Join,Member,Undecided
1045,384,B11903065,Join,Member,Undecided
1046,382,B11302037,Join,Member,Undecided
1047,383,B11701241,Join,Member,Undecided
1048,384,B09103082,Join,Member,Undecided
1049,392,R10A22717,Join,Member,Undecided
1050,396,B11705039,Join,Member,Undecided
1051,383,R11H44004,Join,Member,Undecided
1052,392,B08A01022,Join,Member,Undecided
1053,394,B09107074,Join,Member,Undecided
1054,392,B11901001,Join,Member,Undecided
1055,386,B10701026,Join,Member,Undecided
1056,382,B10705022,Join,Member,Undecided
1057,386,R10922014,Join,Member,Undecided
1058,397,B09301240,Join,Leader,Undecided
1059,398,B11902339,Join,Leader,Undecided
1060,399,B11203008,Join,Leader,Undecided
1061,400,B09907022,Join,Leader,Undecided
1062,401,B08701019,Join,Leader,Undecided
1063,402,B10701049,Join,Leader,Undecided
1064,403,B08101011,Join,Leader,Undecided
1065,404,B10102355,Join,Leader,Undecided
1066,405,B10207055,Join,Leader,Undecided
1067,406,B11103018,Join,Leader,Undecided
1068,407,B11705009,Join,Leader,Undecided
1069,408,B11604013,Join,Leader,Undecided
1070,409,B09902025,Join,Leader,Undecided
1071,410,B09301013,Join,Leader,Undecided
1072,411,B09604017,Join,Leader,Undecided
1073,412,B09901097,Join,Leader,Undecided
1074,413,B10A09015,Join,Leader,Undecided
1075,409,B08616035,Join,Member,Undecided
1076,407,B08702109,Join,Member,Undecided
1077,403,R10545060,Join,Member,Undecided
1078,412,R10144011,Join,Member,Undecided
1079,399,R11H42109,Join,Member,Undecided
1080,410,B09503042,Join,Member,Undecided
1081,405,R11122016,Join,Member,Undecided
1082,402,B11301330,Join,Member,Undecided
1083,401,B11901020,Join,Member,Undecided
1084,404,R10628056,Join,Member,Undecided
1085,401,B11611070,Join,Member,Undecided
1086,412,B10302022,Join,Member,Undecided
1087,407,B09901126,Join,Member,Undecided
1088,411,B05302031,Join,Member,Undecided
1089,410,B08900016,Join,Member,Undecided
1090,410,B11612083,Join,Member,Undecided
1091,408,R11628023,Join,Member,Undecided
1092,400,B11502125,Join,Member,Undecided
1093,412,B11H00039,Join,Member,Undecided
1094,410,B11702025,Join,Member,Undecided
1095,402,B11604012,Join,Member,Undecided
1096,398,B10403020,Join,Member,Undecided
1097,405,B09501152,Join,Member,Undecided
1098,402,B10904049,Join,Member,Undecided
1099,403,F07441006,Join,Member,Undecided
1100,412,B09602010,Join,Member,Undecided
1101,400,B10402638,Join,Member,Undecided
1102,408,R10541056,Join,Member,Undecided
1103,411,B11611141,Join,Member,Undecided
1104,401,B08801022,Join,Member,Undecided
1105,399,B11601056,Join,Member,Undecided
1106,398,R11A22339,Join,Member,Undecided
1107,401,B11104081,Join,Member,Undecided
1108,404,B11907020,Join,Member,Undecided
1109,413,D10621212,Join,Member,Undecided
1110,406,B11906044,Join,Member,Undecided
1111,409,R11520016,Join,Member,Undecided
1112,413,B10701102,Join,Member,Undecided
1113,413,B11509007,Join,Member,Undecided
1114,397,R10521211,Join,Member,Undecided
1115,399,B09501211,Join,Member,Undecided
1116,413,B08902013,Join,Member,Undecided
1117,404,B09302043,Join,Member,Undecided
1118,411,B09204015,Join,Member,Undecided
1119,398,B09702002,Join,Member,Undecided
1120,404,B11615014,Join,Member,Undecided
1121,409,B09901047,Join,Member,Undecided
1122,411,B08903082,Join,Member,Undecided
1123,406,R11258037,Join,Member,Undecided
1124,407,B11502004,Join,Member,Undecided
1125,397,B08A05026,Join,Member,Undecided
1126,398,B11701003,Join,Member,Undecided
