group_ID,publisher_ID,publish_time,content
4321,B09907030,2023/9/10 19:20,今天討論實驗結果
19578,B09905033,2023/9/12 05:26,今天開會完成報告書
13840,B10301045,2023/11/5 12:03,今天在系管一樓開會
16814,B11701004,2023/9/20 03:22,今天討論實驗結果
11732,B10705016,2023/10/12 08:51,今天晚上十點開會
14282,B11B04013,2023/12/6 16:11,今天晚上九點半開會
954,B09402115,2023/10/21 21:58,今天討論工作分配
9250,R09627030,2023/11/10 17:28,今天晚上八點半開會
16835,B11501004,2023/9/12 06:17,今天晚上八點半開會
12520,R10927039,2023/9/12 12:35,今天在總圖討論室開會
1161,B10305017,2023/9/14 15:11,今天晚上九點開會
3238,B10408056,2023/9/21 05:10,今天在系管一樓開會
6162,B10604047,2023/10/31 19:19,今天在綜合討論室開會
10050,B09704034,2023/9/18 06:59,今天討論工作分配
10953,B11702083,2023/11/19 23:33,今天討論工作分配
6182,B10501079,2023/10/31 00:13,今天在綜合討論室開會
4258,R11641126,2023/11/12 06:54,今天晚上八點半開會
18379,B09A02025,2023/9/9 16:48,今天在綜合討論室開會
366,F09544049,2023/12/7 22:16,今天開會完成報告書
16134,B10302109,2023/10/18 09:25,今天晚上八點半開會
6628,B11907210,2023/9/18 22:40,今天在露易莎開會
15663,B09803049,2023/11/8 20:48,今天晚上十點開會
4252,B11701150,2023/10/23 07:56,今天討論實作方法
11328,B10603008,2023/9/25 23:27,今天在總圖討論室開會
19735,R10145039,2023/11/18 19:43,今天討論工作分配
13160,B09303010,2023/12/12 20:28,今天討論實作方法
13362,B10501240,2023/11/22 14:19,今天晚上八點半開會
4838,B11302045,2023/10/22 01:33,今天晚上十點開會
13069,B09107039,2023/11/18 15:57,今天晚上八點開會
8921,R10942009,2023/10/31 09:23,今天在系管一樓開會
12311,B11703039,2023/11/18 14:42,今天晚上八點半開會
20156,B08207039,2023/11/18 15:48,今天討論實驗結果
9958,B11502302,2023/10/26 09:06,今天討論報告主題
14493,R09621091,2023/12/7 00:35,今天在綜合討論室開會
9077,B08108015,2023/10/10 07:44,今天在系管一樓開會
19401,R11641041,2023/9/30 13:04,今天在露易莎開會
4655,B09502102,2023/11/27 03:48,今天晚上八點開會
13029,B10704004,2023/11/30 07:26,今天在系管一樓開會
15693,R10638037,2023/9/15 00:08,今天討論工作分配
9109,B09403142,2023/10/7 12:14,今天討論工作分配
7157,R10224047,2023/11/20 06:06,今天晚上九點半開會
19503,B11102001,2023/11/18 17:06,今天討論報告主題
16000,B09603050,2023/11/17 23:19,今天討論實驗結果
3096,B12111259,2023/10/13 22:04,今天討論實驗結果
17134,B11606028,2023/11/7 05:49,今天晚上九點開會
6592,B11405039,2023/10/19 15:28,今天討論實驗結果
20096,B11H04081,2023/11/14 07:46,今天晚上八點開會
2904,B10201126,2023/11/27 18:29,今天在綜合討論室開會
21113,B09101053,2023/10/6 13:07,今天在星巴克開會
20973,R10728024,2023/10/22 23:24,今天討論實驗結果
20900,B11202150,2023/9/19 16:08,今天討論報告主題
7601,B11609080,2023/9/26 16:24,今天討論實驗結果
10546,B09701108,2023/11/20 13:41,今天晚上九點開會
15749,B08502034,2023/11/4 11:36,今天晚上九點開會
1904,B09905004,2023/11/19 01:14,今天在露易莎開會
7881,B09402824,2023/9/17 11:30,今天在總圖討論室開會
5696,B11701024,2023/11/24 12:18,今天晚上八點開會
16645,R10223068,2023/11/19 02:17,今天在星巴克開會
394,F08921041,2023/9/27 22:02,今天晚上九點半開會
16287,B09102010,2023/9/29 17:55,今天在綜合討論室開會
7087,R10941102,2023/10/22 19:19,今天在露易莎開會
15307,B09801097,2023/12/7 11:36,今天晚上十點開會
4973,B11401039,2023/10/11 21:57,今天討論實作方法
15571,B11209080,2023/10/13 21:28,今天在露易莎開會
17177,R11121031,2023/11/10 17:53,今天在星巴克開會
1377,B10504009,2023/12/8 09:55,今天晚上十點開會
14590,B08613049,2023/11/9 10:20,今天在星巴克開會
2456,B09101022,2023/11/12 15:58,今天開會完成報告書
4018,B11312126,2023/11/2 19:46,今天在總圖討論室開會
5815,B11604038,2023/10/30 01:28,今天晚上八點開會
2567,B09204015,2023/10/15 13:08,今天討論工作分配
5176,B11602717,2023/10/8 07:28,今天在星巴克開會
6732,B11H01150,2023/10/18 10:37,今天在星巴克開會
20857,F07448032,2023/12/2 22:04,今天晚上九點開會
20728,R09626041,2023/10/6 23:07,今天晚上十點開會
11163,B10603048,2023/10/6 16:57,今天晚上九點開會
12605,B11202043,2023/9/17 07:48,今天討論報告主題
1921,B08901025,2023/10/31 16:49,今天在綜合討論室開會
4151,R10441A01,2023/10/25 17:53,今天晚上九點開會
4507,R11922006,2023/10/5 07:49,今天討論報告主題
13267,B09707039,2023/10/29 10:13,今天開會完成報告書
11946,B11601102,2023/10/20 01:44,今天討論實作方法
13462,B09402009,2023/9/27 01:48,今天晚上八點半開會
7671,F10941012,2023/9/15 19:57,今天在綜合討論室開會
3479,B11301020,2023/12/6 17:52,今天晚上十點開會
13974,B09506041,2023/10/25 18:38,今天討論實驗結果
19525,B10108032,2023/11/23 02:15,今天討論工作分配
17509,B09501006,2023/9/9 08:40,今天討論實驗結果
9108,B10903042,2023/10/2 03:40,今天晚上九點半開會
10306,B11901047,2023/10/23 06:03,今天晚上八點開會
12858,R07221015,2023/10/3 21:50,今天開會完成報告書
15860,B08503008,2023/11/5 10:20,今天晚上十點開會
15187,B10202021,2023/10/28 01:43,今天討論工作分配
6040,B10612043,2023/9/9 16:14,今天討論報告主題
7744,B11207039,2023/11/4 19:35,今天晚上十點開會
3304,B07205022,2023/9/22 12:33,今天在系管一樓開會
16241,B09501808,2023/12/8 02:40,今天在系管一樓開會
15554,B10505060,2023/10/30 20:06,今天晚上九點開會
4984,B10201150,2023/9/6 00:47,今天晚上九點半開會
14129,B10203010,2023/9/14 14:58,今天晚上九點半開會
6317,B10401029,2023/9/27 09:13,今天討論報告主題
12155,T11301143,2023/10/1 03:13,今天晚上八點開會
12861,B10402009,2023/9/7 01:09,今天在星巴克開會
20754,B11B04013,2023/11/10 07:37,今天開會完成報告書
13605,B10202019,2023/12/1 17:19,今天晚上九點開會
16927,B09601217,2023/9/20 13:49,今天討論實驗結果
4815,B11501037,2023/10/14 05:55,今天討論報告主題
6020,B11205035,2023/10/28 18:08,今天在系管一樓開會
13226,B11706033,2023/11/5 15:28,今天在露易莎開會
4113,D10624119,2023/10/7 15:56,今天開會完成報告書
2323,B08703039,2023/10/30 05:29,今天在綜合討論室開會
4564,R10221001,2023/10/13 22:59,今天在總圖討論室開會
19979,B06203050,2023/11/18 14:44,今天晚上八點半開會
7413,B08105026,2023/11/16 00:32,今天在綜合討論室開會
6853,B08A03022,2023/11/11 15:15,今天在綜合討論室開會
12792,B11H01022,2023/11/21 17:33,今天晚上八點半開會
10883,B09401024,2023/10/14 07:47,今天在系管一樓開會
16201,B11405039,2023/11/26 01:58,今天晚上八點開會
5456,B09301039,2023/11/1 06:55,今天在露易莎開會
7929,R10943150,2023/11/29 12:59,今天在露易莎開會
7978,B11201066,2023/11/20 06:51,今天晚上九點半開會
11577,B11H02605,2023/11/27 19:21,今天討論報告主題
8194,B08502638,2023/11/1 01:20,今天晚上九點開會
7974,B10B07033,2023/11/12 06:38,今天晚上九點開會
19363,R11122355,2023/9/22 02:52,今天晚上八點開會
6690,B11508032,2023/10/13 01:35,今天晚上十點開會
20796,R11641140,2023/10/6 05:25,今天晚上九點開會
8408,B10202089,2023/12/6 18:47,今天開會完成報告書
11487,B11201011,2023/9/19 06:04,今天在綜合討論室開會
14990,D03947039,2023/11/6 08:46,今天在系管一樓開會
2990,B11704003,2023/12/2 16:17,今天在星巴克開會
8629,B11611049,2023/10/21 10:22,今天討論實作方法
6587,B08313048,2023/9/23 02:26,今天在露易莎開會
18045,R10141025,2023/9/19 07:08,今天在露易莎開會
21080,B11801152,2023/9/22 04:43,今天晚上九點開會
1641,B11201098,2023/11/13 17:26,今天晚上九點半開會
8393,B11503040,2023/9/11 00:00,今天晚上九點開會
458,B11614003,2023/9/9 13:35,今天討論報告主題
18640,B10702054,2023/11/30 14:09,今天在系管一樓開會
7484,F09444047,2023/9/18 11:27,今天晚上九點半開會
18752,B11205014,2023/9/9 22:56,今天在系管一樓開會
16059,F07441006,2023/9/28 08:11,今天在總圖討論室開會
15909,R09621102,2023/11/25 13:48,今天在綜合討論室開會
13243,B11901010,2023/12/7 18:01,今天在總圖討論室開會
8986,B09703118,2023/10/7 21:49,今天晚上九點開會
3907,B11401079,2023/9/23 12:59,今天討論工作分配
2532,B09400012,2023/10/8 20:53,今天晚上九點開會
4967,B11611001,2023/9/16 01:14,今天在總圖討論室開會
21224,R10225007,2023/11/5 17:30,今天討論實驗結果
13467,B09602159,2023/9/27 01:04,今天在綜合討論室開會
7712,B09407054,2023/10/17 12:40,今天討論實作方法
8412,B11611006,2023/11/11 05:42,今天在系管一樓開會
4531,B07A01057,2023/11/28 13:39,今天晚上九點半開會
18779,B09405035,2023/9/18 13:06,今天晚上八點開會
8074,B10704081,2023/12/11 15:20,今天開會完成報告書
16402,B09401070,2023/9/19 06:57,今天晚上九點半開會
2356,B05301016,2023/9/13 07:15,今天討論實驗結果
15874,R09624038,2023/10/21 05:32,今天晚上八點半開會
14330,B10802717,2023/11/6 13:03,今天討論報告主題
17115,R10921025,2023/12/7 11:04,今天討論工作分配
18279,B11405016,2023/12/2 12:39,今天晚上九點開會
2299,B10A01012,2023/9/4 05:46,今天晚上九點半開會
20763,R11921045,2023/12/7 10:10,今天在露易莎開會
4258,B11102125,2023/11/5 12:29,今天在系管一樓開會
3860,B07A08015,2023/9/26 12:52,今天在總圖討論室開會
16017,B11407057,2023/12/8 23:18,今天在星巴克開會
3321,B08901073,2023/12/11 09:57,今天在系管一樓開會
7238,B10401015,2023/11/15 09:23,今天晚上九點半開會
19687,B09602024,2023/11/15 19:36,今天在總圖討論室開會
8113,B08702045,2023/9/18 02:15,今天討論實驗結果
13565,R10521029,2023/9/12 15:45,今天在綜合討論室開會
2619,B10702717,2023/10/23 14:53,今天討論報告主題
7551,B09601048,2023/10/2 19:33,今天在星巴克開會
4069,B10204004,2023/10/28 08:09,今天晚上八點開會
6321,B11610016,2023/9/14 00:16,今天在總圖討論室開會
19548,B09105003,2023/12/8 10:12,今天討論實作方法
1656,B11202010,2023/10/20 18:31,今天討論實驗結果
1569,B10701259,2023/11/23 20:52,今天晚上八點半開會
19836,B10608015,2023/11/22 16:06,今天晚上九點半開會
11397,B11203042,2023/9/26 07:37,今天在露易莎開會
12765,B11703040,2023/11/11 06:21,今天在星巴克開會
16299,B09408015,2023/10/19 16:31,今天在總圖討論室開會
21011,R10521016,2023/11/24 00:57,今天晚上八點開會
21293,B10602160,2023/11/7 17:52,今天晚上八點半開會
4723,B08501006,2023/10/2 04:48,今天在星巴克開會
11524,R10541204,2023/11/30 09:39,今天晚上八點開會
128,B11301150,2023/11/12 13:33,今天晚上八點開會
9941,B10701066,2023/11/16 02:00,今天在系管一樓開會
11328,B10603008,2023/12/12 18:41,今天晚上九點半開會
10973,B06407028,2023/9/29 15:38,今天討論工作分配
15141,B09301111,2023/11/26 01:34,今天討論工作分配
8946,B11B02014,2023/11/30 17:54,今天討論工作分配
5745,B09A01070,2023/9/12 05:42,今天在綜合討論室開會
8908,R10227052,2023/11/1 15:33,今天在系管一樓開會
1319,B09301046,2023/11/13 12:01,今天在系管一樓開會
4387,R07222028,2023/10/21 15:22,今天在系管一樓開會
9956,B11707027,2023/12/8 23:46,今天在系管一樓開會
3792,B10301120,2023/11/15 01:58,今天晚上九點開會
7763,B11H01001,2023/11/5 05:33,今天在綜合討論室開會
14339,B10201150,2023/9/25 20:00,今天晚上十點開會
16255,B09404011,2023/10/6 21:04,今天晚上八點開會
16187,B10402027,2023/11/25 04:30,今天晚上九點半開會
5959,B09503077,2023/10/18 02:53,今天晚上九點開會
15914,R11925016,2023/10/1 02:00,今天開會完成報告書
1010,B11101044,2023/9/28 21:03,今天在綜合討論室開會
11246,B11H01053,2023/11/25 19:10,今天在系管一樓開會
12683,B09501120,2023/10/23 02:10,今天晚上九點半開會
13127,B11603077,2023/9/7 07:58,今天晚上九點半開會
7645,R10631057,2023/11/28 10:51,今天晚上十點開會
6542,B11402087,2023/12/8 22:25,今天晚上八點半開會
18863,B11901098,2023/9/6 07:15,今天晚上八點半開會
13274,B11801109,2023/9/14 14:11,今天在露易莎開會
4737,R10632217,2023/10/23 12:20,今天晚上八點開會
6950,R10225014,2023/9/6 05:38,今天晚上九點開會
17329,B11706005,2023/11/12 02:32,今天在總圖討論室開會
14084,B11101019,2023/12/6 18:14,今天晚上八點開會
478,B10405020,2023/11/26 03:44,今天討論工作分配
4856,R10548025,2023/12/5 13:12,今天討論報告主題
3342,B11303010,2023/10/24 15:48,今天在露易莎開會
10357,B10303049,2023/9/17 21:11,今天討論報告主題
2761,B11904119,2023/12/1 06:28,今天晚上八點半開會
15397,B10705036,2023/11/30 13:20,今天開會完成報告書
10363,R10A22125,2023/9/17 11:49,今天開會完成報告書
16661,F08921212,2023/9/19 16:08,今天在綜合討論室開會
965,F08523028,2023/10/7 12:30,今天晚上九點半開會
15131,B11609080,2023/10/22 02:31,今天在綜合討論室開會
14137,B10A07028,2023/10/21 12:30,今天在露易莎開會
11117,B08502025,2023/11/1 06:53,今天晚上八點開會
9841,B10507023,2023/12/2 15:29,今天討論工作分配
14727,D10621012,2023/9/5 14:22,今天在露易莎開會
9905,R11121347,2023/10/26 12:25,今天在總圖討論室開會
15235,B10201018,2023/11/14 13:27,今天晚上十點開會
2768,B10508032,2023/12/6 22:32,今天晚上九點開會
6646,B10701024,2023/12/2 22:41,今天討論報告主題
13582,B09901165,2023/10/15 04:23,今天在總圖討論室開會
384,R10641042,2023/10/2 08:25,今天討論工作分配
17325,B09905035,2023/10/20 23:10,今天在星巴克開會
11943,B11705039,2023/9/23 14:48,今天在總圖討論室開會
21101,B08611126,2023/10/11 23:39,今天討論實驗結果
16339,B08608118,2023/11/18 07:26,今天討論實驗結果
13119,B10301043,2023/10/26 14:36,今天開會完成報告書
14442,B09402125,2023/9/15 21:02,今天討論工作分配
5886,R10948118,2023/12/6 14:20,今天在星巴克開會
9868,R11942025,2023/11/19 07:33,今天在露易莎開會
16808,B08611152,2023/10/30 13:55,今天討論報告主題
11867,R11929011,2023/10/15 06:38,今天討論工作分配
10069,B10B01025,2023/9/14 08:39,今天在綜合討論室開會
13955,B11408032,2023/11/25 21:41,今天晚上八點半開會
10230,B09501240,2023/10/31 14:03,今天開會完成報告書
15496,B08A03020,2023/9/10 09:10,今天討論報告主題
17453,B10608053,2023/10/28 23:56,今天在系管一樓開會
4782,B11906023,2023/11/23 16:19,今天在綜合討論室開會
233,B10301001,2023/9/25 14:24,今天在系管一樓開會
3379,B10704015,2023/10/8 14:51,今天在綜合討論室開會
9811,B09701006,2023/9/4 10:02,今天討論報告主題
5537,B09A04038,2023/9/13 04:13,今天在露易莎開會
1715,B09301091,2023/9/8 11:02,今天在星巴克開會
16246,R11942029,2023/11/29 13:49,今天晚上八點半開會
16277,B10302151,2023/9/25 12:55,今天討論實驗結果
2615,B09103048,2023/11/15 01:05,今天在系管一樓開會
10256,F10941011,2023/9/27 11:27,今天討論報告主題
3409,B09A02029,2023/10/6 07:34,今天討論報告主題
19218,R11223118,2023/9/13 00:46,今天在系管一樓開會
1602,R11123068,2023/10/13 18:36,今天在綜合討論室開會
703,B09507036,2023/9/30 19:45,今天開會完成報告書
19625,R11643152,2023/10/29 08:25,今天晚上八點開會
1139,B09702170,2023/9/24 09:53,今天討論報告主題
15506,B11208015,2023/9/6 01:19,今天在系管一樓開會
9598,R10521070,2023/11/21 12:31,今天在星巴克開會
16926,B10201015,2023/12/9 10:27,今天在星巴克開會
17450,R11122127,2023/10/27 07:32,今天討論工作分配
7863,R11442261,2023/10/12 13:00,今天討論實驗結果
14100,R11941026,2023/10/14 23:18,今天晚上十點開會
17050,B09802070,2023/10/4 04:28,今天開會完成報告書
1685,R11926033,2023/9/30 22:34,今天討論報告主題
13897,B08808032,2023/11/25 04:52,今天在綜合討論室開會
15077,B10705024,2023/10/13 18:44,今天晚上八點半開會
4187,B11611152,2023/10/17 03:05,今天討論實作方法
15275,B09702054,2023/11/20 17:29,今天晚上九點開會
8531,B09A07044,2023/12/5 00:47,今天討論實驗結果
13208,B08613020,2023/10/23 00:43,今天在綜合討論室開會
231,B10702036,2023/10/7 03:15,今天討論實驗結果
15306,B11501060,2023/11/2 02:31,今天晚上十點開會
8666,B09102009,2023/10/26 02:15,今天晚上十點開會
12027,B11103035,2023/11/10 12:04,今天在星巴克開會
10429,B10601140,2023/9/28 19:05,今天晚上九點半開會
3064,R10527054,2023/9/29 11:27,今天晚上八點開會
15626,R11941014,2023/10/23 18:33,今天晚上九點開會
1659,B07407033,2023/10/6 18:19,今天在星巴克開會
644,B10301204,2023/9/11 19:51,今天開會完成報告書
21165,B11201018,2023/9/7 08:06,今天討論工作分配
1971,B05301004,2023/10/9 18:52,今天開會完成報告書
8488,B10506005,2023/11/10 13:07,今天開會完成報告書
